time_s	time_us	ax	ay	az	gx	gy	gz	mx	my	mz	pressure	temp	runtime_average_ms	
1429809856	809583	5	7	-2161	-23	-38	346	295	-29	397	1011.97	31.03	3.37657	
1429809856	909810	9	17	-2167	-20	-28	350	290	-33	398	1011.84	31.03	3.37657	
1429809857	9580	-1	20	-2168	-17	-24	334	289	-35	400	1012.04	31.03	3.37657	
1429809857	109578	3	22	-2185	-23	-20	341	288	-36	397	1011.93	31.03	3.37657	
1429809857	209553	-2	35	-2164	-30	-28	330	281	-39	399	1012	31.03	3.37455	
1429809857	309565	11	13	-2171	-26	-41	340	277	-43	400	1011.93	31.03	3.37455	
1429809857	409573	16	23	-2169	-18	-31	334	272	-46	397	1011.93	31.03	3.37455	
1429809857	509562	2	17	-2175	-16	-30	327	268	-47	398	1011.92	31.02	3.37455	
1429809857	609583	5	15	-2158	-14	-21	335	265	-50	400	1011.99	31.02	3.37455	
1429809857	709575	7	9	-2164	-24	-35	324	261	-52	399	1011.96	31.03	3.37455	
1429809857	809572	2	7	-2164	-24	-36	327	257	-53	400	1012.01	31.03	3.37455	
1429809857	909570	12	23	-2167	-23	-42	326	254	-57	401	1011.91	31.03	3.37455	
1429809858	9579	15	24	-2160	-22	-33	325	250	-57	398	1011.99	31.03	3.37455	
1429809858	109566	4	1	-2166	-24	-31	324	247	-60	402	1011.96	31.03	3.37455	
1429809858	209541	11	18	-2179	-22	-33	321	242	-60	402	1011.97	31.04	3.38157	
1429809858	309545	7	29	-2157	-21	-45	319	237	-63	399	1012.02	31.03	3.38157	
1429809858	409528	10	9	-2174	-27	-43	326	236	-65	401	1011.9	31.04	3.38157	
1429809858	509544	3	9	-2175	-15	-36	324	230	-66	402	1011.89	31.03	3.38157	
1429809858	609557	8	23	-2159	-18	-22	318	226	-68	400	1011.89	31.02	3.38157	
1429809858	709522	17	12	-2158	-20	-27	306	222	-70	402	1012.03	31.04	3.38157	
1429809858	809523	17	14	-2168	-25	-33	318	219	-70	401	1012	31.04	3.38157	
1429809858	909541	20	17	-2181	-24	-33	310	215	-72	401	1011.93	31.04	3.38157	
1429809859	9573	19	15	-2159	-27	-27	314	211	-74	401	1011.98	31.04	3.38157	
1429809859	109548	9	21	-2182	-23	-22	317	207	-75	401	1011.96	31.03	3.38157	
1429809859	209537	1	14	-2165	-17	-23	311	200	-76	401	1011.95	31.03	3.29689	
1429809859	309542	15	15	-2170	-21	-38	304	198	-78	402	1012.06	31.04	3.29689	
1429809859	409558	21	5	-2168	-17	-34	315	196	-78	402	1011.93	31.04	3.29689	
1429809859	509568	21	6	-2166	-21	-25	305	190	-82	402	1011.93	31.04	3.29689	
1429809859	609580	14	-2	-2166	-15	-29	306	187	-80	404	1012.01	31.03	3.29689	
1429809859	709591	1	13	-2174	-18	-31	299	181	-83	404	1012	31.05	3.29689	
1429809859	809601	11	24	-2182	-18	-39	304	178	-81	403	1011.98	31.04	3.29689	
1429809859	909578	24	14	-2157	-21	-40	300	175	-82	404	1011.98	31.04	3.29689	
1429809860	9583	16	15	-2155	-26	-32	302	172	-82	403	1012	31.04	3.29689	
1429809860	109615	13	6	-2162	-23	-28	306	168	-82	403	1012.01	31.04	3.29689	
1429809860	209623	7	31	-2163	-16	-32	300	163	-84	404	1011.99	31.03	3.31255	
1429809860	309591	8	12	-2170	-16	-42	291	159	-85	405	1012.03	31.04	3.31255	
1429809860	409608	17	18	-2156	-20	-41	292	155	-84	403	1011.85	31.04	3.31255	
1429809860	509584	0	8	-2168	-22	-30	288	153	-85	403	1011.93	31.04	3.31255	
1429809860	609570	11	20	-2167	-22	-29	300	149	-83	405	1012.03	31.04	3.31255	
1429809860	709583	2	12	-2175	-26	-35	302	143	-86	404	1012	31.04	3.31255	
1429809860	809598	9	6	-2166	-20	-37	293	140	-85	405	1011.98	31.04	3.31255	
1429809860	909610	14	19	-2163	-22	-37	289	136	-86	406	1011.98	31.04	3.31255	
1429809861	9634	7	20	-2169	-22	-23	283	133	-86	405	1012	31.05	3.31255	
1429809861	109614	8	25	-2165	-29	-26	288	131	-86	407	1011.94	31.04	3.31255	
1429809861	209572	0	10	-2158	-23	-29	284	124	-87	405	1011.95	31.03	3.31332	
1429809861	309535	1	13	-2162	-22	-29	297	120	-85	406	1012.02	31.05	3.31332	
1429809861	409564	3	16	-2172	-15	-32	283	117	-86	407	1011.91	31.04	3.31332	
1429809861	509615	-8	6	-2150	-19	-32	278	113	-86	407	1011.92	31.05	3.31332	
1429809861	609558	1	17	-2177	-17	-28	279	108	-86	405	1012.06	31.04	3.31332	
1429809861	709617	9	3	-2177	-30	-30	280	101	-88	405	1011.93	31.04	3.31332	
1429809861	809580	-7	20	-2175	-29	-37	277	103	-85	410	1012.02	31.05	3.31332	
1429809861	909743	5	27	-2173	-22	-42	280	93	-88	405	1011.92	31.05	3.31332	
1429809862	9592	1	20	-2150	-20	-31	279	94	-84	407	1011.93	31.05	3.31332	
1429809862	109570	6	8	-2167	-17	-28	271	91	-82	407	1011.98	31.04	3.31332	
1429809862	209596	6	31	-2178	-19	-38	264	88	-84	406	1012.04	31.06	3.48644	
1429809862	309566	7	13	-2178	-20	-39	276	87	-83	406	1012.03	31.05	3.48644	
1429809862	409613	8	10	-2164	-21	-41	271	82	-82	409	1011.87	31.05	3.48644	
1429809862	509645	5	20	-2161	-22	-39	268	78	-82	408	1011.87	31.05	3.48644	
1429809862	609582	10	24	-2166	-17	-37	263	75	-81	408	1012.01	31.04	3.48644	
1429809862	709577	-2	15	-2183	-20	-28	256	72	-81	408	1012	31.05	3.48644	
1429809862	809615	-4	14	-2170	-20	-31	272	69	-80	408	1011.91	31.04	3.48644	
1429809862	909546	1	11	-2173	-25	-30	270	68	-80	408	1011.97	31.05	3.48644	
1429809863	9546	-7	27	-2169	-18	-31	255	62	-78	408	1011.97	31.05	3.48644	
1429809863	109531	18	24	-2167	-10	-27	264	57	-77	408	1011.99	31.05	3.48644	
1429809863	209533	18	21	-2167	-18	-26	252	56	-75	409	1011.94	31.04	3.50165	
1429809863	309551	6	23	-2173	-22	-26	253	52	-74	410	1012.01	31.06	3.50165	
1429809863	409529	11	23	-2143	-26	-30	260	48	-74	408	1011.97	31.05	3.50165	
1429809863	509541	-12	19	-2151	-22	-33	253	47	-73	407	1011.93	31.05	3.50165	
1429809863	609562	14	26	-2164	-18	-27	247	44	-71	411	1011.98	31.04	3.50165	
1429809863	709517	20	17	-2170	-20	-30	254	38	-70	409	1011.91	31.06	3.50165	
1429809863	809522	-12	30	-2162	-25	-28	254	36	-72	410	1011.97	31.05	3.50165	
1429809863	909538	9	9	-2187	-26	-34	248	32	-68	411	1011.97	31.05	3.50165	
1429809864	9541	18	12	-2160	-25	-33	248	29	-68	409	1012	31.05	3.50165	
1429809864	109601	1	19	-2175	-23	-32	245	28	-65	409	1011.93	31.05	3.50165	
1429809864	209574	-1	34	-2158	-21	-37	230	23	-64	410	1011.98	31.04	3.50639	
1429809864	309533	0	22	-2163	-27	-34	238	20	-63	410	1012.06	31.05	3.50639	
1429809864	409567	7	6	-2184	-27	-44	232	18	-62	410	1012	31.05	3.50639	
1429809864	509563	8	14	-2160	-29	-33	239	15	-61	411	1012	31.05	3.50639	
1429809864	609581	11	24	-2173	-15	-27	250	13	-62	412	1011.99	31.05	3.50639	
1429809864	709614	13	17	-2164	-20	-32	241	9	-61	409	1012.02	31.05	3.50639	
1429809864	809606	7	9	-2152	-18	-36	241	7	-58	412	1011.97	31.05	3.50639	
1429809864	909566	-1	14	-2159	-23	-36	239	2	-57	412	1011.92	31.05	3.50639	
1429809865	9590	15	20	-2165	-22	-32	225	1	-56	410	1011.97	31.05	3.50639	
1429809865	109592	3	24	-2180	-14	-22	234	-1	-53	412	1012.02	31.05	3.50639	
1429809865	209607	7	26	-2160	-14	-28	221	-2	-52	411	1011.93	31.05	3.45837	
1429809865	309750	5	11	-2167	-18	-33	234	-7	-48	410	1012.09	31.05	3.45837	
1429809865	409608	-1	17	-2160	-22	-34	225	-10	-48	413	1011.97	31.05	3.45837	
1429809865	509579	7	20	-2168	-22	-28	226	-12	-49	411	1011.98	31.06	3.45837	
1429809865	609576	25	30	-2170	-21	-29	226	-14	-45	412	1011.99	31.03	3.45837	
1429809865	709592	14	13	-2163	-18	-28	227	-17	-45	413	1011.94	31.04	3.45837	
1429809865	809610	4	12	-2171	-18	-33	225	-19	-43	412	1012.01	31.06	3.45837	
1429809865	909604	-7	19	-2159	-23	-37	226	-22	-41	411	1011.92	31.05	3.45837	
1429809866	9607	12	22	-2158	-23	-32	218	-22	-40	412	1011.95	31.05	3.45837	
1429809866	109631	12	19	-2158	-20	-29	217	-27	-38	413	1011.95	31.05	3.45837	
1429809866	209601	-2	17	-2156	-27	-33	220	-28	-36	410	1011.99	31.05	3.36276	
1429809866	309538	0	9	-2165	-24	-36	226	-30	-35	412	1012	31.05	3.36276	
1429809866	409549	10	16	-2167	-32	-39	202	-33	-33	413	1011.92	31.05	3.36276	
1429809866	509574	6	20	-2182	-23	-33	212	-34	-32	412	1012.03	31.05	3.36276	
1429809866	609551	0	17	-2174	-26	-34	216	-37	-31	413	1011.99	31.05	3.36276	
1429809866	709619	10	35	-2157	-24	-32	213	-40	-29	412	1011.92	31.05	3.36276	
1429809866	809589	17	22	-2170	-18	-31	211	-43	-27	412	1012	31.05	3.36276	
1429809866	909729	5	19	-2157	-19	-39	203	-45	-26	412	1011.95	31.05	3.36276	
1429809867	9572	6	18	-2182	-25	-34	203	-46	-24	412	1012.05	31.05	3.36276	
1429809867	109560	7	18	-2163	-14	-33	209	-49	-23	412	1012.02	31.05	3.36276	
1429809867	209586	28	15	-2168	-19	-28	201	-51	-24	413	1012.03	31.05	3.37124	
1429809867	309554	23	17	-2148	-15	-40	206	-52	-18	414	1011.97	31.05	3.37124	
1429809867	409541	19	14	-2173	-19	-38	196	-53	-18	412	1011.97	31.05	3.37124	
1429809867	509549	15	38	-2177	-15	-33	197	-54	-16	414	1011.95	31.05	3.37124	
1429809867	609569	15	21	-2173	-22	-35	199	-58	-13	414	1011.98	31.04	3.37124	
1429809867	709607	15	19	-2167	-25	-34	201	-60	-12	414	1011.97	31.04	3.37124	
1429809867	809570	7	14	-2154	-23	-29	192	-63	-9	412	1011.97	31.05	3.37124	
1429809867	909542	11	26	-2162	-24	-36	201	-63	-8	414	1012.05	31.05	3.37124	
1429809868	9545	26	8	-2170	-24	-27	195	-65	-7	413	1011.99	31.05	3.37124	
1429809868	109523	5	12	-2155	-23	-25	183	-65	-4	415	1011.97	31.05	3.37124	
1429809868	209556	19	14	-2186	-29	-30	203	-67	-4	413	1012.02	31.05	3.31664	
1429809868	309545	14	20	-2179	-29	-31	186	-69	-1	411	1011.98	31.04	3.31664	
1429809868	409528	7	12	-2173	-28	-31	191	-71	1	416	1011.91	31.04	3.31664	
1429809868	509581	5	18	-2158	-25	-33	184	-73	2	413	1011.94	31.04	3.31664	
1429809868	609564	9	15	-2173	-21	-27	183	-74	4	413	1011.97	31.04	3.31664	
1429809868	709589	15	28	-2152	-18	-30	179	-77	6	414	1012.01	31.04	3.31664	
1429809868	809546	13	13	-2171	-26	-30	183	-77	7	415	1011.91	31.04	3.31664	
1429809868	909536	5	18	-2153	-26	-24	181	-78	9	413	1011.98	31.04	3.31664	
1429809869	9527	8	15	-2169	-21	-36	182	-82	10	415	1012.09	31.04	3.31664	
1429809869	109541	7	10	-2162	-18	-30	175	-82	11	414	1011.97	31.04	3.31664	
1429809869	209567	9	30	-2163	-19	-25	181	-84	13	414	1011.99	31.03	3.29328	
1429809869	309531	17	20	-2167	-18	-29	176	-86	16	416	1011.99	31.03	3.29328	
1429809869	409558	15	17	-2177	-25	-28	175	-88	18	415	1012	31.04	3.29328	
1429809869	509580	4	21	-2181	-21	-35	179	-87	21	414	1011.97	31.04	3.29328	
1429809869	609596	-2	25	-2167	-16	-38	175	-90	22	415	1011.98	31.03	3.29328	
1429809869	709598	14	12	-2163	-19	-37	171	-89	21	415	1011.95	31.03	3.29328	
1429809869	809595	15	8	-2157	-21	-32	170	-92	25	414	1012.06	31.04	3.29328	
1429809869	909567	11	20	-2167	-20	-35	168	-91	27	415	1011.95	31.03	3.29328	
1429809870	9567	4	25	-2152	-22	-42	169	-94	28	415	1012.17	31.03	3.29328	
1429809870	109584	17	18	-2146	-18	-35	169	-95	30	415	1012.05	31.03	3.29328	
1429809870	209613	20	6	-2178	-24	-30	169	-96	31	417	1011.93	31.03	3.35273	
1429809870	309582	3	28	-2168	-26	-36	168	-96	32	415	1012.01	31.03	3.35273	
1429809870	409606	13	18	-2163	-32	-36	175	-98	34	414	1011.91	31.03	3.35273	
1429809870	509577	4	10	-2156	-23	-37	158	-99	36	416	1011.97	31.03	3.35273	
1429809870	609575	11	15	-2165	-26	-37	159	-102	39	415	1012.02	31.02	3.35273	
1429809870	709717	13	26	-2160	-27	-35	164	-102	39	415	1011.94	31.01	3.35273	
1429809870	809592	4	7	-2172	-26	-33	151	-104	41	415	1011.97	31.03	3.35273	
1429809870	909609	14	10	-2180	-25	-30	152	-104	42	416	1011.99	31.02	3.35273	
1429809871	9613	3	17	-2173	-23	-31	156	-106	44	415	1011.94	31.01	3.35273	
1429809871	109634	-7	10	-2169	-20	-33	149	-106	45	414	1012.02	31.02	3.35273	
1429809871	209938	16	34	-2173	-12	-37	159	-107	48	417	1011.96	31.01	3.36437	
1429809871	309540	13	11	-2157	-21	-28	154	-109	49	414	1011.98	31.02	3.36437	
1429809871	409561	6	26	-2171	-21	-36	153	-108	50	417	1011.91	31.02	3.36437	
1429809871	509570	5	29	-2166	-24	-32	150	-110	52	416	1011.86	31.01	3.36437	
1429809871	609589	4	30	-2175	-21	-33	148	-111	54	415	1011.92	31.01	3.36437	
1429809871	709947	13	24	-2182	-13	-33	149	-112	55	417	1011.99	31	3.36437	
1429809871	809582	10	4	-2172	-17	-29	159	-113	57	416	1012	31.01	3.36437	
1429809871	909777	16	10	-2160	-19	-33	145	-114	59	416	1012.02	31.01	3.36437	
1429809872	9590	9	25	-2170	-23	-36	146	-114	61	416	1011.97	31	3.36437	
1429809872	109564	6	9	-2173	-23	-35	142	-114	62	416	1012	31	3.36437	
1429809872	209595	7	13	-2169	-25	-40	139	-116	64	415	1011.99	31	3.37031	
1429809872	309563	5	8	-2168	-25	-38	144	-116	66	415	1011.93	31	3.37031	
1429809872	409620	3	16	-2171	-25	-37	135	-117	66	417	1011.93	31	3.37031	
1429809872	509559	11	20	-2166	-30	-22	133	-117	69	420	1012.03	31	3.37031	
1429809872	609572	1	16	-2155	-28	-35	126	-119	71	416	1012.03	31	3.37031	
1429809872	709597	13	9	-2172	-29	-34	134	-120	70	417	1012	31.01	3.37031	
1429809872	809570	12	19	-2175	-23	-32	129	-120	74	417	1012.09	31	3.37031	
1429809872	909618	7	12	-2164	-25	-32	132	-120	74	417	1012	31	3.37031	
1429809873	9664	21	1	-2163	-32	-27	139	-122	74	417	1011.91	30.99	3.37031	
1429809873	109566	16	26	-2172	-28	-21	134	-121	77	417	1011.96	31	3.37031	
1429809873	209544	-2	19	-2167	-19	-23	125	-123	78	415	1011.94	30.99	3.36074	
1429809873	309569	8	13	-2151	-16	-29	125	-123	78	418	1012.04	30.99	3.36074	
1429809873	409570	-4	-1	-2162	-17	-34	124	-123	83	416	1011.93	31	3.36074	
1429809873	509539	11	22	-2182	-24	-35	128	-123	83	416	1012.07	30.99	3.36074	
1429809873	609565	13	26	-2175	-25	-27	112	-126	85	417	1011.98	30.99	3.36074	
1429809873	709557	15	23	-2171	-22	-29	127	-124	85	415	1011.97	30.99	3.36074	
1429809873	809526	4	21	-2170	-16	-31	124	-127	86	417	1011.97	30.99	3.36074	
1429809873	909534	1	16	-2168	-14	-27	118	-124	88	417	1012.03	30.99	3.36074	
1429809874	9558	8	17	-2180	-18	-35	114	-126	89	415	1011.96	30.98	3.36074	
1429809874	109542	4	19	-2159	-23	-35	120	-127	91	414	1012.05	30.98	3.36074	
1429809874	209553	13	10	-2163	-23	-34	111	-127	93	418	1012.04	30.98	3.31232	
1429809874	309541	14	23	-2176	-24	-36	113	-129	93	416	1012.01	30.98	3.31232	
1429809874	409574	0	13	-2162	-25	-39	113	-127	95	416	1011.94	30.97	3.31232	
1429809874	509555	0	30	-2172	-31	-38	113	-129	96	418	1012.05	30.98	3.31232	
1429809874	609576	15	12	-2173	-27	-39	112	-131	98	416	1012	30.97	3.31232	
1429809874	709594	1	10	-2163	-25	-34	110	-129	98	415	1011.96	30.97	3.31232	
1429809874	809624	5	30	-2159	-23	-32	114	-131	99	418	1011.96	30.97	3.31232	
1429809874	909584	6	32	-2159	-28	-41	109	-129	100	417	1012	30.97	3.31232	
1429809875	9575	1	24	-2175	-21	-30	101	-130	100	416	1011.94	30.96	3.31232	
1429809875	109589	6	11	-2169	-26	-30	115	-130	102	417	1011.95	30.97	3.31232	
1429809875	209595	9	20	-2173	-25	-38	106	-131	102	417	1012.02	30.96	3.35318	
1429809875	309590	10	26	-2176	-19	-29	106	-132	105	415	1012.01	30.97	3.35318	
1429809875	409632	-5	23	-2171	-25	-31	101	-133	106	419	1011.97	30.96	3.35318	
1429809875	509576	11	21	-2176	-19	-34	105	-131	106	417	1011.97	30.96	3.35318	
1429809875	609626	13	18	-2154	-20	-23	103	-133	108	415	1012.02	30.96	3.35318	
1429809875	709596	2	13	-2157	-21	-25	98	-134	109	418	1012.02	30.96	3.35318	
1429809875	809607	38	25	-2159	-16	-27	94	-133	111	423	1012.02	30.96	3.35318	
1429809875	909610	0	6	-2165	-17	-34	96	-134	112	416	1011.97	30.96	3.35318	
1429809876	9628	7	3	-2179	-17	-36	89	-134	113	418	1011.82	30.95	3.35318	
1429809876	109655	3	19	-2159	-22	-38	92	-135	114	416	1011.99	30.96	3.35318	
1429809876	209669	19	22	-2171	-29	-27	103	-134	115	416	1011.95	30.95	3.36524	
1429809876	309591	7	27	-2180	-24	-33	96	-137	116	416	1012	30.95	3.36524	
1429809876	409671	14	19	-2169	-22	-27	89	-134	118	417	1011.99	30.96	3.36524	
1429809876	509626	13	23	-2168	-24	-38	97	-137	118	416	1011.98	30.95	3.36524	
1429809876	609673	12	28	-2166	-28	-38	88	-137	119	417	1011.97	30.95	3.36524	
1429809876	709675	-5	27	-2173	-27	-35	79	-136	118	417	1012	30.95	3.36524	
1429809876	809683	10	10	-2163	-24	-34	87	-136	123	416	1012.08	30.97	3.36524	
1429809876	909842	10	6	-2170	-19	-32	87	-138	119	418	1011.95	30.95	3.36524	
1429809877	9675	7	17	-2184	-29	-33	80	-137	122	416	1011.98	30.95	3.36524	
1429809877	109646	11	17	-2183	-28	-33	82	-137	122	415	1011.87	30.95	3.36524	
1429809877	209645	4	23	-2167	-25	-37	83	-136	124	417	1012	30.95	3.37015	
1429809877	309619	12	28	-2169	-23	-34	79	-137	124	417	1011.93	30.94	3.37015	
1429809877	409646	22	18	-2172	-21	-35	80	-138	123	416	1012.03	30.95	3.37015	
1429809877	509575	1	9	-2154	-17	-35	71	-137	126	417	1012	30.95	3.37015	
1429809877	609597	11	20	-2165	-18	-33	82	-136	127	416	1012.03	30.95	3.37015	
1429809877	709632	16	21	-2165	-18	-34	71	-138	127	417	1012.08	30.95	3.37015	
1429809877	809622	7	17	-2150	-16	-31	70	-137	127	417	1011.96	30.94	3.37015	
1429809877	909607	13	18	-2165	-17	-27	72	-138	128	417	1012.02	30.96	3.37015	
1429809878	9611	18	10	-2173	-16	-33	78	-138	131	416	1011.94	30.95	3.37015	
1429809878	109692	12	14	-2176	-25	-31	71	-138	129	417	1012	30.95	3.37015	
1429809878	209541	0	21	-2165	-24	-32	70	-140	131	416	1011.94	30.94	3.36026	
1429809878	309547	13	15	-2169	-18	-37	74	-138	131	417	1011.96	30.94	3.36026	
1429809878	409538	13	16	-2177	-30	-29	70	-140	133	417	1011.96	30.94	3.36026	
1429809878	509576	11	15	-2153	-18	-23	66	-138	133	417	1011.95	30.95	3.36026	
1429809878	609602	1	11	-2157	-25	-27	61	-139	133	417	1011.97	30.95	3.36026	
1429809878	709576	17	24	-2164	-24	-37	62	-139	135	418	1012.03	30.95	3.36026	
1429809878	809529	18	22	-2186	-23	-34	60	-139	135	418	1012.02	30.96	3.36026	
1429809878	909548	-1	15	-2163	-30	-29	53	-139	137	416	1011.95	30.95	3.36026	
1429809879	9552	14	14	-2152	-27	-33	55	-140	135	417	1011.94	30.95	3.36026	
1429809879	109571	9	20	-2163	-23	-29	59	-138	135	417	1011.98	30.95	3.36026	
1429809879	209565	11	8	-2167	-26	-39	55	-139	137	417	1012.02	30.94	3.30045	
1429809879	309556	7	22	-2167	-29	-38	64	-142	137	417	1012.02	30.94	3.30045	
1429809879	409575	15	33	-2181	-25	-35	60	-140	136	417	1012.09	30.96	3.30045	
1429809879	509589	0	16	-2161	-16	-33	55	-138	137	416	1011.99	30.94	3.30045	
1429809879	609605	7	6	-2178	-24	-33	55	-140	136	418	1011.98	30.95	3.30045	
1429809879	709630	21	10	-2163	-26	-34	53	-139	137	418	1011.98	30.95	3.30045	
1429809879	809630	9	6	-2159	-23	-34	39	-140	138	416	1011.89	30.94	3.30045	
1429809879	909617	6	18	-2177	-19	-38	46	-140	139	423	1011.95	30.95	3.30045	
1429809880	9606	10	9	-2176	-19	-33	49	-138	140	417	1011.95	30.95	3.30045	
1429809880	109612	11	31	-2164	-19	-27	44	-139	139	417	1012.02	30.96	3.30045	
1429809880	209632	15	16	-2180	-26	-30	36	-138	140	417	1012	30.95	3.35466	
1429809880	309612	5	21	-2147	-25	-36	47	-140	140	418	1011.98	30.95	3.35466	
1429809880	409623	13	11	-2175	-22	-40	38	-140	140	421	1012.03	30.96	3.35466	
1429809880	509621	11	11	-2163	-24	-30	45	-139	140	418	1011.99	30.96	3.35466	
1429809880	609602	6	21	-2159	-21	-28	41	-139	141	417	1012.03	30.96	3.35466	
1429809880	709624	22	19	-2169	-22	-34	50	-140	141	416	1011.96	30.96	3.35466	
1429809880	809621	17	14	-2175	-30	-31	34	-139	142	417	1012.06	30.96	3.35466	
1429809880	909630	17	17	-2156	-22	-31	57	-140	142	418	1012	30.96	3.35466	
1429809881	9643	-9	11	-2179	-23	-29	35	-139	142	416	1011.94	30.96	3.35466	
1429809881	109667	-1	19	-2167	-26	-31	38	-141	142	418	1011.97	30.96	3.35466	
1429809881	209684	5	6	-2151	-27	-34	27	-140	142	418	1012.01	30.97	3.38642	
1429809881	309632	5	21	-2155	-21	-28	33	-140	142	417	1012.01	30.97	3.38642	
1429809881	409563	-1	19	-2179	-22	-37	25	-140	141	417	1011.97	30.96	3.38642	
1429809881	509655	0	20	-2179	-23	-35	30	-139	143	419	1012.07	30.96	3.38642	
1429809881	609608	7	16	-2179	-22	-29	28	-142	142	417	1012.07	30.96	3.38642	
1429809881	709685	0	29	-2168	-20	-29	25	-142	143	418	1011.94	30.96	3.38642	
1429809881	809571	2	17	-2175	-19	-36	16	-139	142	418	1012	30.96	3.38642	
1429809881	909794	8	11	-2166	-18	-34	23	-141	142	416	1012.01	30.97	3.38642	
1429809882	9701	2	7	-2160	-17	-38	23	-142	142	419	1011.97	30.96	3.38642	
1429809882	109579	0	13	-2166	-18	-35	23	-142	143	418	1012.01	30.97	3.38642	
1429809882	209596	12	24	-2164	-27	-32	19	-141	143	417	1011.98	30.97	3.41664	
1429809882	309595	11	18	-2168	-25	-37	25	-142	145	418	1012.04	30.97	3.41664	
1429809882	409610	13	21	-2184	-26	-36	12	-141	143	417	1011.96	30.97	3.41664	
1429809882	509542	7	21	-2170	-27	-41	26	-137	145	417	1011.95	30.97	3.41664	
1429809882	609559	7	20	-2171	-23	-33	17	-140	142	418	1011.95	30.97	3.41664	
1429809882	709644	13	12	-2165	-26	-30	13	-138	143	417	1012.02	30.97	3.41664	
1429809882	809581	20	21	-2161	-25	-34	22	-140	143	417	1011.98	30.97	3.41664	
1429809882	909542	8	27	-2152	-24	-30	14	-141	144	418	1011.99	30.97	3.41664	
1429809883	9560	7	22	-2166	-28	-38	10	-141	142	417	1012.04	30.97	3.41664	
1429809883	109547	15	13	-2174	-32	-29	6	-138	142	415	1011.92	30.97	3.41664	
1429809883	209765	10	16	-2183	-25	-31	13	-140	143	418	1011.98	30.97	3.35008	
1429809883	309538	-4	15	-2165	-21	-33	13	-140	143	418	1011.98	30.97	3.35008	
1429809883	409525	21	15	-2170	-21	-30	10	-141	141	416	1011.96	30.97	3.35008	
1429809883	509586	9	25	-2158	-15	-30	10	-140	141	418	1012.02	30.97	3.35008	
1429809883	609548	11	8	-2132	-21	-37	12	-140	141	417	1011.99	30.97	3.35008	
1429809883	709956	17	13	-2159	-22	-39	1	-142	140	418	1011.96	30.97	3.35008	
1429809883	809527	9	14	-2169	-24	-36	-1	-138	142	417	1011.91	30.96	3.35008	
1429809883	909509	5	11	-2174	-23	-32	-7	-142	139	417	1012.02	30.97	3.35008	
1429809884	9524	1	20	-2159	-23	-37	10	-142	140	417	1011.93	30.97	3.35008	
1429809884	109539	16	23	-2175	-22	-38	-8	-137	140	417	1012.02	30.97	3.35008	
1429809884	209747	10	4	-2167	-21	-33	-13	-140	140	417	1011.93	30.97	3.37399	
1429809884	309534	13	15	-2170	-21	-40	-13	-141	138	417	1011.94	30.97	3.37399	
