time_s	time_us	phi_deg	theta_deg	psi_deg	p_deg_s	q_deg_s	r_deg_s	ax_ms2	ay_ms2	az_ms2	
1429809820	721175	-0.882185	-0.353527	61.1738	0.203655	-0.433101	27.1624	0.0335303	0.0958008	-10.3609	
1429809820	770997	-0.894256	-0.361511	62.4657	-0.0831042	-0.75678	25.7564	0.0814307	0.100591	-10.4423	
1429809820	821068	-0.894576	-0.369541	63.7399	0.262887	-0.572922	25.0969	0.0574805	0.0479004	-10.313	
1429809820	871043	-0.883858	-0.370864	64.9838	0.740377	-0.556638	24.9383	0.0574805	0.105381	-10.4088	
1429809820	921099	-0.87887	-0.375212	66.1842	0.137852	-0.524715	23.7513	0.0431104	0.105381	-10.3609	
1429809820	971013	-0.869036	-0.378624	67.3522	0.397442	-0.749289	23.391	0.0239502	0.0958008	-10.4567	
1429809821	21124	-0.875353	-0.378229	68.4861	-0.147816	-0.319557	22.0724	0.0431104	0.0622705	-10.3561	
1429809821	71010	-0.864301	-0.377869	69.6039	0.4628	-0.370248	21.9581	0.0191602	0.0766406	-10.3177	
1429809821	121088	-0.865442	-0.375284	70.6835	-0.0479546	0.0881315	21.2215	0.0383203	0.0670606	-10.3656	
1429809821	170982	-0.863845	-0.376391	71.7374	0.0384553	-0.667365	20.6709	-0.0143701	0.105381	-10.404	
1429809821	221085	-0.861799	-0.380027	72.7606	0.297274	-0.443938	20.3982	0.00958008	0.110171	-10.3848	
1429809821	271065	-0.857819	-0.379776	73.7562	-0.220135	-0.326131	20.0127	0.0143701	0.0479004	-10.3417	
1429809821	321230	-0.855852	-0.378539	74.7279	0.538085	-0.219459	19.2696	0.0718506	0.0574805	-10.4135	
1429809821	371025	-0.858671	-0.376417	75.6876	-0.196007	-0.0482864	19.0867	0.0191602	0.110171	-10.4423	
1429809821	421227	-0.863509	-0.377409	76.6068	0.123859	-0.334357	18.1482	0.0479004	0.0622705	-10.404	
1429809821	471069	-0.873669	-0.376374	77.5062	-0.20242	0.178586	17.7517	0.0335303	0.124541	-10.3465	
1429809821	521111	-0.880723	-0.363277	78.3705	-0.160986	0.0773076	17.1522	0.0335303	0.0383203	-10.3034	
1429809821	571058	-0.883696	-0.358936	79.2019	-0.0277055	-0.464455	16.7879	0.0766406	0.0670606	-10.3561	
1429809821	621128	-0.880851	-0.35552	80.0355	0.514461	-0.194402	16.7341	0.0143701	0.0335303	-10.3944	
1429809821	671080	-0.878557	-0.354745	80.8393	0.165191	-0.108539	16.2014	0.00479004	0.143701	-10.3417	
1429809821	721172	-0.890446	-0.353985	81.6345	-0.484181	0.127964	15.4805	0	0.0766406	-10.404	
1429809821	770987	-0.894058	-0.353176	82.4022	-0.180616	-0.156223	15.3836	0.0287402	0.0910107	-10.3704	
1429809821	821098	-0.90241	-0.347876	83.1577	-0.103195	-0.42873	14.6637	0	0.0958008	-10.3273	
1429809821	871785	-0.913418	-0.348946	83.8965	-0.492529	0.000941019	14.9673	0.0670606	0.0910107	-10.3896	
1429809821	921483	-0.920304	-0.342149	84.6229	-0.328367	-0.20225	14.3406	0.0479004	0.105381	-10.3896	
1429809821	971321	-0.926734	-0.345154	85.3224	0.147164	-0.0369038	13.964	0.0574805	0.134121	-10.4327	
1429809822	21155	-0.936975	-0.337713	86.0194	0.0616576	-0.0174827	13.8136	-0.0143701	0.0766406	-10.3609	
1429809822	71066	-0.942249	-0.33393	86.6991	-0.0285375	-0.357864	13.9797	0.00479004	0.205972	-10.4279	
1429809822	121146	-0.953447	-0.336746	87.3464	-0.101087	-0.731539	12.7108	0.0191602	0.0191602	-10.3848	
1429809822	171036	-0.950324	-0.332508	87.9956	-0.564798	-0.331105	12.8871	-0.0239502	0	-10.3321	
1429809822	221129	-0.946797	-0.32791	88.6297	0.277108	-0.0567852	12.543	0.0335303	0.0910107	-10.3848	
1429809822	271042	-0.951858	-0.322314	89.2447	-0.181156	0.0727387	12.2377	0.0335303	0.0622705	-10.3177	
1429809822	321285	-0.949354	-0.321384	89.8469	0.118927	0.0540068	11.9351	0.0287402	0.0479004	-10.3752	
1429809822	371102	-0.942558	-0.314575	90.4486	0.226376	-0.0749368	12.3835	0.00479004	0.134121	-10.4519	
1429809822	421155	-0.945937	-0.319562	91.0306	0.131169	-0.320104	11.3421	0.0239502	0.0479004	-10.3992	
1429809822	471110	-0.943566	-0.312877	91.5753	0.271931	0.0423737	10.7358	0.0335303	0.110171	-10.4088	
1429809822	521052	-0.944616	-0.31436	92.1199	-0.0624626	-0.0476473	10.7826	0.0670606	0.0670606	-10.3513	
1429809822	571052	-0.951257	-0.324813	92.6507	-0.2184	-0.486271	11.1981	0	0.0622705	-10.4327	
1429809822	621116	-0.9486	-0.33145	93.2062	0.275384	-0.400661	10.6062	0.0814307	0.0479004	-10.3704	
1429809822	671070	-0.946834	-0.332414	93.7327	-0.110621	0.0823763	10.3352	0.00479004	0.0910107	-10.3417	
1429809822	721148	-0.939171	-0.340925	94.2418	0.59466	-0.456214	10.1694	0.0622705	0.0718506	-10.4088	
1429809822	771036	-0.93433	-0.336108	94.7462	0.368536	0.0971612	9.6573	0.0383203	0.0622705	-10.313	
1429809822	821089	-0.93263	-0.335972	95.2384	0.205275	-0.298487	9.69009	0.0143701	0.119751	-10.4135	
1429809822	870986	-0.9184	-0.337755	95.7147	0.493619	-0.227905	9.85756	0.0287402	0.0958008	-10.3752	
1429809822	921109	-0.920135	-0.347218	96.196	0.276988	-0.0951865	9.71453	0.0431104	0.0526904	-10.3609	
1429809822	971002	-0.917201	-0.34152	96.6764	0.200791	-0.196365	9.75101	0.100591	0.0526904	-10.4567	
1429809823	21022	-0.907142	-0.33965	97.1527	0.48216	-0.0948706	9.03906	0.0479004	0.0431104	-10.3656	
1429809823	71032	-0.902999	-0.336607	97.6111	-0.286024	-0.398851	8.9416	0.00958008	0.148491	-10.3465	
1429809823	121047	-0.901836	-0.338288	98.0596	0.0687124	-0.130118	9.22273	0.00958008	0.0718506	-10.404	
1429809823	171041	-0.902065	-0.340091	98.4963	-0.0647724	0.0998588	8.59474	0.0862207	0.182021	-10.3896	
1429809823	221040	-0.895797	-0.343726	98.9445	0.564122	-0.1849	9.08914	0.0239502	0.0814307	-10.3848	
1429809823	271106	-0.877739	-0.341414	99.3645	0.602116	0.0485998	8.0776	0.0383203	0.105381	-10.4662	
1429809823	321075	-0.86617	-0.349677	99.7917	0.70859	-0.521673	8.73161	0.0862207	0.0335303	-10.3513	
1429809823	371079	-0.86305	-0.350867	100.215	-0.460219	-0.386113	8.96864	0.0143701	0.0239502	-10.3465	
1429809823	421091	-0.850297	-0.360535	100.647	0.234469	-0.236382	8.52128	0.0910107	0.0526904	-10.4423	
1429809823	471114	-0.845958	-0.358638	101.071	-0.114207	-0.0240846	8.45557	0.0191602	0.114961	-10.3992	
1429809823	521109	-0.845927	-0.361574	101.498	0.585084	-0.641311	8.43917	0.100591	0.0862207	-10.3177	
1429809823	571263	-0.845156	-0.352527	101.914	0.0746292	-0.0800291	8.22278	0.0574805	0.0526904	-10.3896	
1429809823	621026	-0.8347	-0.350837	102.331	0.206822	0.378852	8.28578	-0.0287402	0.0574805	-10.3944	
1429809823	670949	-0.841402	-0.354876	102.737	-0.050243	-0.173777	8.10243	0.105381	0.0718506	-10.4183	
1429809823	721068	-0.838933	-0.355068	103.152	-0.324732	-0.0515628	8.27597	0.0143701	0.0766406	-10.3609	
1429809823	770952	-0.83801	-0.354629	103.565	0.336802	-0.12585	7.70063	0.0526904	0.0814307	-10.3896	
1429809823	821090	-0.831658	-0.354632	103.973	0.0517385	0.333958	8.20971	0.0191602	0.110171	-10.3944	
1429809823	870995	-0.834809	-0.354314	104.393	0.125088	-0.106815	8.41819	0.0335303	0.124541	-10.3992	
1429809823	921027	-0.834926	-0.358484	104.798	-0.213896	-0.0528693	8.2693	0	0.0862207	-10.3273	
1429809823	970992	-0.833025	-0.348684	105.22	0.0949404	0.0963357	8.65879	0.0574805	0.0910107	-10.4471	
1429809824	21037	-0.828114	-0.349806	105.626	0.419041	-0.749867	7.71566	0.0814307	0.0910107	-10.3944	
1429809824	71027	-0.845647	-0.335718	106.029	0.0777168	0.231632	8.05183	-0.00479004	0.0910107	-10.3944	
1429809824	121056	-0.854246	-0.337655	106.432	-0.0976904	-0.129659	8.1606	0.0383203	0.0574805	-10.3896	
1429809824	170924	-0.851565	-0.325554	106.85	-1.54746e-06	0.642624	8.31292	0.00958008	0.0383203	-10.3944	
1429809824	221076	-0.847821	-0.319101	107.251	-0.0410726	0.13274	7.95601	0.0526904	0.0910107	-10.3848	
1429809824	270937	-0.850127	-0.307218	107.653	-0.380297	0.207583	7.89846	-0.0143701	0.0814307	-10.3609	
1429809824	321089	-0.8634	-0.300719	108.042	-0.191791	0.172916	7.37798	0.0383203	0.0718506	-10.3177	
1429809824	371379	-0.856315	-0.2953	108.461	-0.19539	0.365729	8.59908	0.0862207	0.129331	-10.313	
1429809824	421107	-0.845331	-0.279398	108.878	0.60369	0.176121	8.23649	0.0718506	0.0670606	-10.3896	
1429809824	471055	-0.848154	-0.275802	109.284	0.0471496	-0.000661301	7.83064	0.0335303	0.0814307	-10.4662	
1429809824	521117	-0.857122	-0.288861	109.69	-0.466424	0.0558762	8.19903	0.0191602	0.129331	-10.3273	
1429809824	571121	-0.867358	-0.287425	110.105	0.105226	-0.143137	8.33218	0.0383203	0.0958008	-10.3752	
1429809824	621154	-0.867874	-0.280742	110.524	-0.331295	0.338016	8.50359	-0.0143701	0.153281	-10.4088	
1429809824	670998	-0.872054	-0.278932	110.955	0.377506	0.000926291	8.53579	0.114961	0.119751	-10.4471	
1429809824	721173	-0.88147	-0.268908	111.388	-0.123307	-0.19398	8.92518	-0.0574805	0.0862207	-10.3513	
1429809824	771012	-0.893547	-0.267084	111.807	-0.443834	0.273365	8.64839	-0.00479004	0.114961	-10.3513	
1429809824	821068	-0.898068	-0.281107	112.236	-0.429415	-0.938007	8.73979	0.0143701	0.134121	-10.4135	
1429809824	870957	-0.896233	-0.278621	112.673	0.433428	0.215943	8.89802	0.0335303	0.0910107	-10.4183	
1429809824	921105	-0.898376	-0.276812	113.112	-0.437372	0.00016758	9.04139	0.00958008	-0.0191602	-10.3992	
1429809824	970981	-0.888093	-0.279263	113.566	-0.302828	0.0307994	8.55238	0.0718506	0.0574805	-10.3369	
1429809825	21096	-0.882244	-0.27009	113.987	-0.151924	0.12382	8.49107	0	0.100591	-10.3656	
1429809825	70977	-0.873265	-0.273527	114.44	-0.0365328	-0.0703757	9.18327	0.0239502	0.105381	-10.3944	
1429809825	121127	-0.871054	-0.277046	114.89	0.981225	0.267182	8.91905	0.0191602	0.138911	-10.3896	
1429809825	171010	-0.861299	-0.272573	115.35	0.784496	0.288364	9.6858	0.0766406	0.143701	-10.3369	
1429809825	221160	-0.874207	-0.274825	115.8	0.275825	-0.168797	8.96615	0.0862207	0.138911	-10.3896	
1429809825	271007	-0.874129	-0.267804	116.256	-0.138438	-0.0524464	9.17541	0.0574805	0.0814307	-10.3513	
1429809825	321257	-0.878521	-0.265102	116.727	-0.0990284	-0.132807	9.49881	0.0479004	0.0526904	-10.3273	
1429809825	371026	-0.865653	-0.261755	117.183	0.50722	-0.0697996	9.50545	0.0958008	0.0191602	-10.3513	
1429809825	421169	-0.847808	-0.260681	117.64	0.130066	-0.557026	8.95223	0.100591	0.114961	-10.38	
1429809825	470972	-0.833809	-0.259687	118.12	0.107239	-0.0957523	9.65674	0.0143701	0.0622705	-10.4183	
1429809825	521093	-0.825149	-0.269652	118.603	0.509998	-0.300044	9.75948	0	0.148491	-10.2938	
1429809825	570956	-0.819681	-0.26915	119.086	0.484201	-0.157808	9.57253	-0.0239502	0.0670606	-10.3944	
1429809825	621148	-0.818367	-0.27106	119.562	0.452568	-0.369727	9.75833	0.0287402	0.0862207	-10.4135	
1429809825	671046	-0.811546	-0.281193	120.067	-0.0742027	-0.768051	10.4068	-0.0622705	0.0958008	-10.3417	
1429809825	721303	-0.811951	-0.284402	120.583	0.109252	-0.418944	9.93233	0.0574805	0.0670606	-10.4471	
1429809825	770990	-0.811985	-0.27884	121.095	-0.384725	-0.0991114	10.1402	0.0718506	0.134121	-10.3656	
1429809825	821156	-0.813995	-0.273362	121.6	-0.0933487	-0.160563	9.71356	0.0239502	0.0383203	-10.4327	
1429809825	871631	-0.81327	-0.261623	122.102	-0.204583	0.0970758	10.3431	0.0143701	0.0622705	-10.3369	
1429809825	921179	-0.819041	-0.256862	122.598	-0.249404	-0.32202	9.81288	-0.00479004	0.114961	-10.3321	
1429809825	971023	-0.824251	-0.255845	123.097	0.208247	-0.0963043	9.89728	0.0574805	0.124541	-10.4088	
1429809826	21102	-0.825514	-0.257494	123.585	0.272019	-0.203645	9.47574	0	0.119751	-10.4854	
1429809826	70990	-0.810757	-0.245906	124.075	0.323979	0.31867	9.88325	0.0718506	0.0335303	-10.3561	
1429809826	121093	-0.793761	-0.241731	124.578	0.227008	-0.0815647	10.1999	-0.00479004	0.0670606	-10.4375	
1429809826	171059	-0.776884	-0.233299	125.079	0.0166932	-0.22759	9.91715	0.0479004	0.0479004	-10.4471	
1429809826	221096	-0.753583	-0.234209	125.571	0.554676	-0.265616	9.78906	0.0718506	0.0910107	-10.3992	
1429809826	270996	-0.738586	-0.233606	126.067	0.260649	-0.148331	10.1507	0.0335303	0.177231	-10.4327	
1429809826	321103	-0.740086	-0.21744	126.551	0.206417	0.17796	9.74793	0.0479004	0.162861	-10.4135	
1429809826	370982	-0.746377	-0.196748	127.045	0.0450509	0.383099	10.2473	-0.0574805	0.0574805	-10.4567	
1429809826	421125	-0.756815	-0.185484	127.528	-0.102533	0.0658447	9.68659	0.0335303	0.0191602	-10.3513	
1429809826	471034	-0.769593	-0.173182	128.01	-0.380732	0.213957	9.57737	0.0383203	0.0287402	-10.3848	
1429809826	521152	-0.766963	-0.155734	128.485	0.102677	0.402398	9.31256	0.0431104	0.0814307	-10.4567	
1429809826	571047	-0.765057	-0.146077	128.957	-0.102196	0.117579	9.86568	0.119751	0.0766406	-10.3944	
1429809826	621255	-0.759496	-0.129229	129.43	0.0340159	-0.135528	9.42414	0.0239502	0.0383203	-10.3417	
1429809826	671088	-0.758039	-0.123006	129.916	-0.0166828	-0.69719	9.93929	0.0910107	0.0287402	-10.3752	
1429809826	721185	-0.746679	-0.112272	130.384	-0.228989	0.302311	9.28136	0.0431104	0.0862207	-10.404	
1429809826	771048	-0.739238	-0.1016	130.847	0.424438	0.287037	9.32324	0.0862207	0.110171	-10.3896	
1429809826	821140	-0.745001	-0.0922532	131.319	-0.159836	0.0898325	9.17468	0.0479004	0.0479004	-10.4231	
1429809826	871412	-0.744019	-0.0844165	131.785	-0.330906	-0.507896	9.26321	0.0622705	0.0766406	-10.4519	
1429809826	921304	-0.755839	-0.0829323	132.25	0.0646639	-0.278475	9.51297	0.0239502	0.0479004	-10.4614	
1429809826	971318	-0.776125	-0.0749431	132.727	-0.730568	0.144866	9.52196	-0.0143701	0.124541	-10.3704	
1429809827	21155	-0.78998	-0.0695711	133.203	0.175256	-0.308885	9.21809	0.100591	0.0718506	-10.3513	
1429809827	71028	-0.789128	-0.0649897	133.67	-0.27626	0.043736	9.15572	0.0718506	0.114961	-10.4423	
1429809827	121164	-0.794073	-0.0605349	134.127	0.54677	-0.442159	9.21446	0.0287402	0.138911	-10.3704	
1429809827	171054	-0.796501	-0.0607615	134.598	-0.0399595	0.0926326	9.63639	0.0239502	0.138911	-10.3848	
1429809827	221239	-0.803037	-0.0809057	135.054	0.294339	-0.607204	8.69066	0.0383203	0.105381	-10.3609	
1429809827	271065	-0.802774	-0.0826673	135.511	0.24477	-0.0153484	9.48822	0.0622705	0.0574805	-10.3465	
1429809827	321126	-0.798264	-0.0820939	135.976	-0.0929419	0.0590404	9.0771	0.0239502	0.0670606	-10.404	
1429809827	371004	-0.793243	-0.0920388	136.437	-0.00768898	-0.466283	9.36123	0	0.0574805	-10.3513	
1429809827	421137	-0.796776	-0.0979624	136.897	-0.285265	-0.0350116	9.18007	0.0622705	0.0862207	-10.3944	
1429809827	471031	-0.807615	-0.0899411	137.36	0.185888	0.141261	9.26569	0.114961	0.0479004	-10.3656	
1429809827	521154	-0.813976	-0.0805635	137.818	-0.534131	-0.0752112	9.2624	-0.00958008	0.138911	-10.4806	
1429809827	571082	-0.817988	-0.0727501	138.277	0.211219	0.0928847	9.18162	0.00958008	0.105381	-10.4327	
1429809827	621170	-0.81344	-0.0754726	138.735	0.191121	-0.358984	9.033	0.0862207	0.0670606	-10.4231	
1429809827	671119	-0.81185	-0.0714698	139.189	-0.228463	-0.375222	9.13964	0.00958008	0.114961	-10.404	
1429809827	721250	-0.80389	-0.0838492	139.635	0.112335	-0.411048	9.04048	0.0718506	0.0479004	-10.4279	
1429809827	771084	-0.792921	-0.0887105	140.071	0.150888	-0.227191	9.32125	0.0191602	0.0718506	-10.404	
1429809827	821128	-0.782215	-0.0996408	140.513	0.448923	-0.338542	8.73434	0.0143701	0.0958008	-10.3704	
1429809827	871182	-0.764182	-0.115042	140.959	0.369158	-0.236589	8.8724	-0.00958008	0.105381	-10.4614	
1429809827	921235	-0.767758	-0.130185	141.402	-0.228209	-0.220813	8.91617	0.0479004	0.119751	-10.3752	
1429809827	971049	-0.766077	-0.127804	141.846	0.345678	-0.0428234	8.88697	0.0383203	0.0718506	-10.3992	
1429809828	21064	-0.76249	-0.125251	142.281	0.100949	0.107869	8.78078	0.0191602	0.0335303	-10.3944	
1429809828	71040	-0.75466	-0.126579	142.727	0.127172	-0.417971	9.18213	0.0383203	0.0431104	-10.3369	
1429809828	121077	-0.751861	-0.1255	143.168	0.0643238	0.221265	8.8754	0	0.134121	-10.4135	
1429809828	171037	-0.7497	-0.118567	143.607	0.291346	-0.198594	9.12474	0.0622705	0.0814307	-10.3561	
1429809828	221093	-0.740409	-0.120392	144.052	0.116877	-0.343167	8.68498	0.0383203	0.0958008	-10.3992	
1429809828	271012	-0.734401	-0.118991	144.483	0.247209	0.176979	8.50136	0.0479004	0.0622705	-10.3609	
1429809828	321120	-0.717758	-0.136778	144.917	-0.0174475	-0.415847	8.24614	0.0526904	0.0526904	-10.3992	
1429809828	371035	-0.687982	-0.143247	145.357	1.0384	0.152713	8.68209	-0.00958008	0.119751	-10.4135	
1429809828	421117	-0.680622	-0.163984	145.792	0.648733	-0.715697	9.01615	0.0191602	0.129331	-10.2842	
1429809828	471109	-0.682129	-0.172876	146.223	-0.145726	-0.0680751	8.82934	0.00479004	0.0191602	-10.4567	
1429809828	521139	-0.676284	-0.171868	146.659	-0.044028	0.335651	8.51927	0.0862207	0.129331	-10.38	
1429809828	571085	-0.692089	-0.161712	147.088	-0.52325	0.303612	8.39076	0.0431104	0.0862207	-10.3513	
1429809828	621012	-0.694484	-0.153901	147.516	-0.362535	0.0754572	8.97595	-0.0574805	0.0574805	-10.3321	
1429809828	671087	-0.693746	-0.155481	147.95	0.231186	-0.0223656	8.64688	0.00958008	0.114961	-10.3848	
1429809828	721034	-0.696439	-0.147012	148.382	0.328793	0.00266572	8.61562	0.0383203	0.114961	-10.3944	
1429809828	770959	-0.699326	-0.151754	148.821	-0.285599	-0.00349236	9.0322	0.0431104	0.0958008	-10.3896	
1429809828	821009	-0.696441	-0.151824	149.246	0.289801	-0.20638	8.41104	0.0287402	0.124541	-10.2603	
1429809828	870969	-0.693861	-0.158663	149.671	0.32842	-0.457659	8.23015	0.129331	0.100591	-10.3561	
1429809828	921029	-0.703137	-0.159002	150.089	-0.40364	-0.40318	8.22849	0.0622705	0.0718506	-10.3465	
1429809828	970988	-0.707699	-0.153194	150.517	-0.0502013	0.0401183	8.501	0.0287402	0.100591	-10.3513	
1429809829	21218	-0.722852	-0.14692	150.939	-0.639529	0.176154	8.49618	0.0910107	0.0287402	-10.3561	
1429809829	71022	-0.730735	-0.131729	151.363	-0.552998	0.462187	8.655	0.0910107	0.0574805	-10.3704	
1429809829	121058	-0.738605	-0.114863	151.788	-0.080435	0.150835	8.46208	0.0718506	0.0766406	-10.3082	
1429809829	171048	-0.741232	-0.091457	152.212	0.0793475	0.53232	8.60012	-0.00958008	0.0910107	-10.3561	
1429809829	221009	-0.743968	-0.0847134	152.624	-0.0154497	-0.360774	8.16648	0.0766406	0.143701	-10.3225	
1429809829	270956	-0.75322	-0.0710751	153.041	0.0796283	0.739063	8.45621	0.0383203	0.0958008	-10.38	
1429809829	321148	-0.750527	-0.0612741	153.458	-0.21133	0.288246	8.17666	0.0287402	0.0766406	-10.38	
1429809829	370948	-0.743172	-0.074341	153.868	-0.147635	-0.352137	7.79396	0.0383203	0.0526904	-10.3944	
1429809829	421059	-0.750238	-0.0793364	154.275	-0.00599528	0.0350256	8.14683	0.0191602	0.100591	-10.3177	
1429809829	470973	-0.751949	-0.0867916	154.691	0.0412194	-0.173137	8.6459	-0.0191602	0.0958008	-10.4614	
1429809829	521074	-0.751119	-0.0824491	155.099	0.0962951	-0.0538914	7.78747	-0.0239502	0.100591	-10.3609	
1429809829	570987	-0.753372	-0.0839984	155.511	0.120266	-0.0138414	8.04502	0.0622705	0.0910107	-10.3417	
1429809829	621161	-0.762306	-0.0787007	155.933	-0.00886617	0.393407	8.55748	-0.00958008	0.0383203	-10.2986	
1429809829	671024	-0.763384	-0.0729524	156.342	-0.156685	-0.27353	8.69388	-0.00479004	0.0766406	-10.3465	
1429809829	721104	-0.759206	-0.0715102	156.757	-0.128675	-0.0471448	8.12878	0.0766406	0.0670606	-10.3848	
1429809829	771017	-0.756062	-0.0668668	157.163	-0.030016	-0.225077	8.30539	0.0766406	0.0526904	-10.4231	
1429809829	821069	-0.752337	-0.050259	157.567	-0.0355537	0.32566	7.9457	0.100591	0.100591	-10.404	
1429809829	871442	-0.746414	-0.0418453	157.97	0.170823	0.0598071	8.18017	-0.0191602	0.0526904	-10.4423	
1429809829	921142	-0.741067	-0.0507096	158.358	-0.0780991	-0.379831	7.33518	0.0479004	0.105381	-10.4279	
1429809829	970964	-0.737029	-0.0617757	158.754	0.274385	-0.410095	7.92282	0.0287402	0.105381	-10.4854	
1429809830	21110	-0.729056	-0.0698506	159.15	0.169504	-0.09984	7.96083	0.0670606	0.172441	-10.3369	
1429809830	70978	-0.731264	-0.0604295	159.549	0.261167	0.175247	8.54091	0.0335303	0.0431104	-10.3513	
1429809830	121255	-0.725219	-0.0611683	159.939	0.365063	0.0278658	7.64028	0.00958008	0.0910107	-10.4375	
1429809830	171034	-0.71836	-0.0572463	160.34	0.213417	-0.423542	7.96224	0.0526904	0.153281	-10.3896	
1429809830	221043	-0.725394	-0.055077	160.741	-0.062131	0.155444	7.95138	0.00479004	0.0862207	-10.3848	
1429809830	270998	-0.731838	-0.050086	161.145	-0.249928	0.290532	8.04468	0.0431104	0.105381	-10.3944	
1429809830	321066	-0.721557	-0.0497297	161.539	0.245004	-0.160495	7.79749	0.0143701	0.0910107	-10.4183	
1429809830	370952	-0.705882	-0.0573588	161.928	0.366795	0.000775066	7.86949	0.0718506	0.0239502	-10.4135	
1429809830	421042	-0.689256	-0.0658442	162.319	0.581608	-0.372669	7.93658	0.0383203	0.110171	-10.3896	
1429809830	470992	-0.675008	-0.0747662	162.721	0.215524	0.0214061	8.24409	0.0622705	0.105381	-10.4423	
1429809830	521106	-0.664845	-0.102468	163.121	0.129372	-1.05402	7.50968	0.0862207	0.100591	-10.38	
1429809830	570992	-0.659858	-0.113177	163.513	0.476412	-0.622731	7.95784	0.0526904	0.0383203	-10.3992	
1429809830	621032	-0.654366	-0.119842	163.902	-0.053448	-0.174776	7.76348	0.0479004	0.0910107	-10.3321	
1429809830	671010	-0.659853	-0.122857	164.29	0.0486974	-0.0489936	7.86063	0.0239502	0.0335303	-10.4279	
1429809830	721083	-0.656492	-0.12339	164.674	0.0836223	0.0431278	7.33607	0.00958008	0.0910107	-10.3944	
