time_s	time_us	ax	ay	az	gx	gy	gz	mx	my	mz	pressure	temp	runtime_average_ms	
1429813412	147869	80	96	-2091	-100	-21	-11	311	-173	528	1002.26	28.28	3.45972	
1429813412	247928	84	84	-2092	-105	-26	-8	312	-174	528	1002.16	28.29	3.45972	
1429813412	347853	75	96	-2089	-98	-26	-10	311	-172	528	1002.18	28.28	3.45972	
1429813412	447850	77	103	-2096	-107	-25	-5	311	-173	529	1002.2	28.29	3.45972	
1429813412	547884	83	90	-2095	-101	-25	-4	311	-172	526	1002.24	28.29	3.45972	
1429813412	647886	71	107	-2077	-107	-28	-10	313	-172	528	1002.24	28.29	3.45972	
1429813412	747847	80	96	-2091	-103	-28	-7	311	-172	529	1002.27	28.29	3.45972	
1429813412	847888	72	99	-2102	-103	-23	-8	311	-173	525	1002.24	28.29	3.45972	
1429813412	947803	84	97	-2095	-98	-25	5	312	-171	528	1002.32	28.29	3.45972	
1429813413	47825	80	94	-2084	-102	-26	-3	311	-173	529	1002.26	28.3	3.45972	
1429813413	147821	81	110	-2091	-104	-27	-3	311	-173	528	1002.39	28.29	3.30938	
1429813413	247839	77	88	-2092	-106	-23	-6	312	-173	527	1002.29	28.3	3.30938	
1429813413	347839	82	95	-2088	-99	-29	-6	311	-173	527	1002.24	28.29	3.30938	
1429813413	447825	80	97	-2073	-106	-25	-8	311	-173	529	1002.2	28.29	3.30938	
1429813413	547945	83	94	-2083	-101	-27	-4	311	-173	527	1002.21	28.29	3.30938	
1429813413	647851	75	103	-2096	-101	-23	-9	310	-174	529	1002.14	28.3	3.30938	
1429813413	747856	78	103	-2083	-103	-23	-2	312	-174	528	1002.25	28.3	3.30938	
1429813413	847870	86	99	-2084	-102	-24	-6	311	-172	528	1002.19	28.3	3.30938	
1429813413	947840	78	82	-2103	-105	-25	-7	311	-172	529	1002.37	28.3	3.30938	
1429813414	47879	84	98	-2075	-104	-25	-5	311	-173	527	1002.32	28.29	3.30938	
1429813414	147873	89	95	-2075	-107	-23	-8	310	-172	528	1002.24	28.29	3.29559	
1429813414	248451	91	100	-2090	-108	-28	-7	310	-173	529	1002.35	28.29	3.29559	
1429813414	347865	72	89	-2084	-105	-28	-3	310	-173	527	1002.28	28.29	3.29559	
1429813414	447860	78	105	-2094	-102	-25	-7	312	-174	526	1002.2	28.29	3.29559	
1429813414	547889	81	106	-2062	-103	-27	-7	312	-172	528	1002.22	28.3	3.29559	
1429813414	647895	93	103	-2089	-100	-26	-8	311	-173	526	1002.22	28.3	3.29559	
1429813414	747874	92	84	-2090	-98	-22	-8	311	-172	528	1002.34	28.28	3.29559	
1429813414	847872	91	84	-2084	-109	-20	-9	312	-173	528	1002.21	28.29	3.29559	
1429813414	947857	72	92	-2072	-103	-24	-2	311	-172	527	1002.31	28.31	3.29559	
1429813415	47897	71	100	-2095	-98	-29	-3	311	-174	526	1002.31	28.29	3.29559	
1429813415	147892	75	96	-2059	-100	-26	-8	309	-172	528	1002.19	28.3	3.33913	
1429813415	248054	86	86	-2097	-100	-25	-5	310	-171	529	1002.29	28.3	3.33913	
1429813415	347883	77	89	-2104	-101	-28	-8	310	-172	527	1002.13	28.31	3.33913	
1429813415	447814	76	103	-2094	-104	-24	-9	312	-173	528	1002.32	28.31	3.33913	
1429813415	547895	81	111	-2079	-103	-24	-7	311	-171	527	1002.25	28.31	3.33913	
1429813415	647912	84	91	-2091	-101	-29	-10	311	-173	528	1002.36	28.3	3.33913	
1429813415	747878	75	91	-2083	-105	-28	-3	311	-171	528	1002.23	28.31	3.33913	
1429813415	847906	79	94	-2073	-100	-22	-8	311	-173	529	1002.27	28.31	3.33913	
1429813415	947860	79	93	-2102	-101	-24	-8	310	-173	526	1002.26	28.3	3.33913	
1429813416	47882	85	102	-2092	-103	-26	-1	311	-173	528	1002.34	28.32	3.33913	
1429813416	147894	84	101	-2062	-108	-27	-11	311	-173	528	1002.17	28.31	3.28379	
1429813416	247881	83	100	-2104	-104	-23	-10	310	-173	528	1002.23	28.31	3.28379	
1429813416	347862	75	101	-2079	-107	-25	-12	312	-173	529	1002.38	28.32	3.28379	
1429813416	447844	80	90	-2103	-103	-27	-11	313	-173	529	1002.24	28.33	3.28379	
1429813416	547876	91	96	-2081	-102	-28	-4	312	-171	527	1002.27	28.32	3.28379	
1429813416	647844	74	102	-2071	-103	-31	-3	312	-173	529	1002.31	28.32	3.28379	
1429813416	747857	79	91	-2088	-104	-21	-7	311	-173	528	1002.22	28.32	3.28379	
1429813416	847875	75	94	-2062	-103	-27	-2	312	-173	526	1002.45	28.32	3.28379	
1429813416	947855	70	97	-2085	-102	-20	-8	311	-172	529	1002.31	28.32	3.28379	
1429813417	47872	84	90	-2093	-111	-26	-9	310	-173	528	1002.35	28.33	3.28379	
1429813417	147855	75	110	-2079	-106	-24	-6	311	-173	527	1002.27	28.32	3.31953	
1429813417	247880	80	89	-2095	-101	-22	-8	311	-173	529	1002.23	28.31	3.31953	
1429813417	347823	82	94	-2092	-105	-22	-3	311	-175	529	1002.16	28.32	3.31953	
1429813417	447885	72	107	-2080	-107	-28	-6	311	-173	526	1002.34	28.32	3.31953	
1429813417	547824	72	100	-2094	-99	-22	-7	309	-174	528	1002.28	28.33	3.31953	
1429813417	647832	86	106	-2106	-103	-29	-3	311	-173	529	1002.22	28.34	3.31953	
1429813417	747845	74	96	-2075	-104	-25	-3	312	-171	527	1002.26	28.32	3.31953	
1429813417	847854	77	101	-2081	-106	-26	-7	312	-173	529	1002.31	28.32	3.31953	
1429813417	947808	68	100	-2090	-102	-29	-5	310	-174	528	1002.29	28.33	3.31953	
1429813418	47831	78	100	-2084	-103	-28	-3	310	-172	526	1002.3	28.34	3.31953	
1429813418	147815	80	89	-2073	-97	-23	-4	312	-171	529	1002.19	28.34	3.26771	
1429813418	247831	100	97	-2097	-103	-23	-5	312	-173	527	1002.32	28.33	3.26771	
1429813418	347839	64	95	-2076	-109	-23	-7	311	-173	528	1002.39	28.35	3.26771	
1429813418	447841	86	89	-2083	-101	-27	-6	313	-173	527	1002.24	28.33	3.26771	
1429813418	547937	82	94	-2091	-98	-22	-6	311	-173	529	1002.04	28.34	3.26771	
1429813418	647867	71	96	-2107	-105	-24	-7	311	-173	526	1002.23	28.34	3.26771	
1429813418	747860	76	95	-2095	-104	-25	-7	310	-173	528	1002.3	28.34	3.26771	
1429813418	847876	77	98	-2102	-102	-26	-5	312	-172	529	1002.27	28.34	3.26771	
1429813418	947884	83	97	-2084	-109	-24	-5	310	-173	528	1002.23	28.34	3.26771	
1429813419	47903	75	100	-2084	-102	-26	-6	311	-173	527	1002.32	28.35	3.26771	
1429813419	147915	80	96	-2104	-107	-29	-1	312	-173	529	1002.22	28.34	3.30588	
1429813419	247938	76	97	-2090	-106	-29	-6	311	-173	527	1002.24	28.35	3.30588	
1429813419	347893	85	111	-2107	-106	-22	4	311	-173	527	1002.23	28.34	3.30588	
1429813419	447877	78	96	-2084	-104	-29	-6	310	-174	530	1002.08	28.34	3.30588	
1429813419	547923	81	103	-2093	-101	-27	-1	311	-173	527	1002.2	28.35	3.30588	
1429813419	647944	74	94	-2075	-103	-32	-6	311	-173	529	1002.23	28.36	3.30588	
1429813419	747948	80	90	-2087	-105	-25	-7	311	-175	528	1002.36	28.35	3.30588	
1429813419	847876	76	95	-2087	-105	-24	-3	311	-172	527	1002.25	28.35	3.30588	
1429813419	947897	84	88	-2081	-103	-23	-10	310	-172	527	1002.38	28.36	3.30588	
1429813420	47896	77	106	-2108	-106	-19	-5	310	-173	528	1002.19	28.36	3.30588	
1429813420	147934	75	100	-2087	-103	-25	-8	311	-172	527	1002.11	28.35	3.2976	
1429813420	247978	82	91	-2094	-104	-30	-9	311	-173	528	1002.28	28.36	3.2976	
1429813420	347903	69	100	-2079	-107	-27	-6	311	-173	528	1002.19	28.36	3.2976	
1429813420	447819	76	104	-2098	-105	-21	-6	311	-174	526	1002.24	28.36	3.2976	
1429813420	547840	83	93	-2108	-106	-24	-8	311	-172	528	1002.25	28.35	3.2976	
1429813420	647859	77	98	-2101	-107	-28	-4	310	-172	528	1002.3	28.35	3.2976	
1429813420	747839	73	93	-2085	-101	-28	-7	312	-173	527	1002.31	28.36	3.2976	
1429813420	847895	61	90	-2071	-107	-26	-12	310	-173	527	1002.3	28.35	3.2976	
1429813420	947862	81	100	-2093	-103	-24	-4	312	-172	529	1002.25	28.37	3.2976	
1429813421	47880	74	100	-2078	-104	-26	-9	312	-173	527	1002.18	28.37	3.2976	
1429813421	147892	79	93	-2102	-103	-26	-13	312	-173	527	1002.25	28.37	3.31801	
1429813421	248185	86	100	-2084	-100	-25	-10	311	-171	529	1002.21	28.37	3.31801	
1429813421	347859	87	94	-2086	-109	-25	-1	310	-173	527	1002.35	28.35	3.31801	
1429813421	447848	88	103	-2078	-103	-25	-12	311	-174	527	1002.3	28.38	3.31801	
1429813421	547875	77	83	-2099	-105	-25	-5	310	-173	528	1002.15	28.37	3.31801	
1429813421	647873	79	100	-2099	-99	-26	-8	312	-173	528	1002.25	28.38	3.31801	
1429813421	747862	69	98	-2079	-102	-26	-9	311	-174	529	1002.31	28.38	3.31801	
1429813421	847878	70	97	-2087	-105	-22	-5	311	-173	527	1002.23	28.38	3.31801	
1429813421	947869	83	103	-2077	-102	-26	-6	311	-172	528	1002.22	28.37	3.31801	
1429813422	47882	79	97	-2086	-103	-30	-5	312	-174	528	1002.18	28.37	3.31801	
1429813422	147871	84	105	-2067	-106	-28	-11	311	-173	529	1002.22	28.37	3.35085	
1429813422	248086	82	102	-2091	-104	-30	-7	311	-172	528	1002.26	28.37	3.35085	
1429813422	347844	86	98	-2091	-104	-29	-8	311	-173	526	1002.32	28.38	3.35085	
1429813422	447829	74	104	-2077	-103	-29	-5	311	-172	528	1002.36	28.37	3.35085	
1429813422	547873	79	106	-2101	-107	-25	-1	310	-175	528	1002.29	28.39	3.35085	
1429813422	647845	74	97	-2074	-98	-22	-13	311	-173	527	1002.15	28.38	3.35085	
1429813422	747884	73	103	-2092	-104	-27	-8	310	-173	529	1002.29	28.39	3.35085	
1429813422	847873	92	95	-2082	-108	-28	-4	310	-173	527	1002.34	28.38	3.35085	
1429813422	947774	71	100	-2089	-97	-26	-8	310	-174	527	1002.31	28.38	3.35085	
1429813423	47816	76	104	-2088	-105	-20	-3	313	-174	528	1002.28	28.38	3.35085	
1429813423	147810	76	97	-2093	-102	-27	-10	311	-172	528	1002.26	28.39	3.29528	
1429813423	247815	79	103	-2090	-101	-26	-8	310	-172	526	1002.23	28.38	3.29528	
1429813423	347838	81	102	-2094	-106	-29	-7	311	-174	529	1002.3	28.38	3.29528	
1429813423	447806	91	92	-2084	-97	-21	-7	311	-173	526	1002.22	28.37	3.29528	
1429813423	547947	87	99	-2075	-109	-27	-4	309	-172	528	1002.22	28.39	3.29528	
1429813423	647877	70	87	-2083	-108	-21	-5	312	-173	527	1002.23	28.38	3.29528	
1429813423	747850	76	106	-2066	-100	-24	-9	312	-172	529	1002.32	28.38	3.29528	
1429813423	847900	73	86	-2089	-98	-25	-5	311	-173	528	1002.34	28.39	3.29528	
1429813423	947831	87	85	-2088	-105	-20	0	312	-173	528	1002.26	28.37	3.29528	
1429813424	47911	75	104	-2097	-105	-26	-4	310	-174	529	1002.21	28.38	3.29528	
1429813424	147879	86	90	-2071	-100	-29	-8	311	-172	527	1002.25	28.38	3.28865	
1429813424	248155	81	102	-2091	-104	-30	-7	311	-172	528	1002.26	28.39	3.28865	
1429813424	347897	80	102	-2073	-109	-24	-4	310	-173	526	1002.37	28.39	3.28865	
1429813424	447853	83	99	-2091	-106	-25	-8	311	-173	528	1002.31	28.38	3.28865	
1429813424	547897	82	100	-2074	-107	-26	-7	312	-172	528	1002.27	28.38	3.28865	
1429813424	647886	85	100	-2080	-107	-28	-4	312	-173	529	1002.26	28.39	3.28865	
1429813424	747878	83	107	-2084	-104	-27	-7	311	-171	528	1002.17	28.38	3.28865	
1429813424	847879	85	90	-2087	-108	-29	-4	311	-173	528	1002.28	28.38	3.28865	
1429813424	947864	89	100	-2082	-102	-27	-10	311	-173	528	1002.25	28.38	3.28865	
1429813425	47883	72	107	-2095	-103	-27	-5	312	-172	529	1002.19	28.39	3.28865	
1429813425	147909	76	152	-2071	-115	-30	-7	311	-174	528	1002.18	28.39	3.2568	
1429813425	248072	80	107	-2087	-108	-27	1	312	-173	529	1002.22	28.37	3.2568	
1429813425	347905	70	96	-2089	-88	-17	9	311	-172	527	1002.21	28.38	3.2568	
1429813425	447808	75	109	-2083	-100	-19	1	309	-172	528	1002.22	28.39	3.2568	
1429813425	547863	70	86	-2089	-110	-29	-35	312	-173	530	1002.27	28.38	3.2568	
1429813425	647850	74	143	-2099	-108	-27	-9	311	-172	527	1002.13	28.4	3.2568	
1429813425	747899	64	96	-2094	-105	-22	-3	311	-173	529	1002.14	28.39	3.2568	
1429813425	847853	104	102	-2079	-115	-8	16	310	-173	529	1002.28	28.4	3.2568	
1429813425	947864	89	97	-2093	-101	-17	14	310	-174	527	1002.33	28.39	3.2568	
1429813426	47866	84	111	-2086	-109	-8	2	309	-173	530	1002.18	28.39	3.2568	
1429813426	147871	111	82	-2087	-113	-23	-8	310	-174	531	1002.34	28.39	3.28818	
1429813426	247880	84	150	-2062	-136	-55	-9	308	-176	528	1002.26	28.39	3.28818	
1429813426	347864	72	82	-2094	-120	-24	-17	309	-174	529	1002.17	28.38	3.28818	
1429813426	447852	100	112	-2061	-102	-35	-7	309	-175	529	1002.27	28.38	3.28818	
1429813426	547831	93	108	-2080	-106	-30	-16	310	-174	528	1002.11	28.41	3.28818	
1429813426	647830	83	121	-2075	-100	-28	-2	310	-175	529	1002.25	28.38	3.28818	
1429813426	747852	102	105	-2086	-107	-21	-20	309	-175	528	1002.25	28.41	3.28818	
1429813426	847871	91	100	-2084	-99	-11	-11	310	-176	527	1002.14	28.38	3.28818	
1429813426	947851	72	113	-2096	-106	-28	13	311	-175	528	1002.25	28.4	3.28818	
1429813427	47871	80	111	-2104	-113	-27	-3	311	-175	529	1002.3	28.39	3.28818	
1429813427	147811	81	114	-2104	-100	-30	-7	308	-174	527	1002.26	28.41	3.32888	
1429813427	247856	69	94	-2093	-125	-37	-20	310	-174	528	1002.26	28.41	3.32888	
1429813427	347803	104	85	-2062	-90	-25	10	311	-176	528	1002.26	28.41	3.32888	
1429813427	447819	110	110	-2114	-104	-14	-19	313	-175	528	1002.18	28.41	3.32888	
1429813427	547808	129	69	-2121	-111	-20	-24	309	-175	529	1002.36	28.4	3.32888	
1429813427	647818	133	2	-2087	-126	-29	-37	315	-177	527	1002.25	28.4	3.32888	
1429813427	747828	90	112	-2094	-116	-35	-28	314	-176	526	1002.19	28.41	3.32888	
1429813427	847848	109	130	-2097	-106	-33	0	313	-179	527	1002.25	28.4	3.32888	
1429813427	947768	80	101	-2071	-92	-21	5	314	-177	529	1002.19	28.41	3.32888	
1429813428	47874	66	267	-2649	-33	8	-8	313	-178	532	1002.19	28.41	3.32888	
1429813428	147813	-100	-164	-1928	94	4	28	313	-177	530	1002.18	28.41	3.26498	
1429813428	247858	147	121	-2137	-125	-20	-21	313	-179	529	1002.18	28.41	3.26498	
1429813428	347821	153	105	-2098	-91	-21	-9	311	-176	528	1002.19	28.41	3.26498	
1429813428	447796	72	132	-2050	-111	-35	-5	314	-178	527	1002.2	28.41	3.26498	
1429813428	547943	253	80	-2160	-53	33	20	311	-175	529	1002.29	28.42	3.26498	
1429813428	647867	63	174	-2076	-117	-32	19	310	-176	529	1002.16	28.41	3.26498	
1429813428	747908	106	23	-2159	-128	-29	34	309	-177	529	1002.19	28.43	3.26498	
1429813428	847863	40	207	-2017	-80	-19	27	310	-175	529	1002.12	28.41	3.26498	
1429813428	947831	130	142	-2112	-132	-22	0	310	-175	528	1002.25	28.42	3.26498	
1429813429	47869	85	34	-2063	-126	-26	-16	311	-175	529	1002.22	28.41	3.26498	
1429813429	147857	51	145	-2107	-80	-20	-7	309	-175	529	1002.2	28.4	3.28467	
1429813429	247865	58	167	-2122	-117	-25	-8	311	-175	528	1002.14	28.42	3.28467	
1429813429	347843	57	25	-2092	-97	-16	-21	311	-175	529	1002.24	28.42	3.28467	
1429813429	447856	51	63	-1942	-87	-27	-2	311	-176	529	1002.27	28.43	3.28467	
1429813429	547869	85	214	-2122	-98	-15	4	311	-177	528	1002.11	28.41	3.28467	
1429813429	647858	146	185	-2106	-112	-26	-10	309	-178	531	1002.11	28.41	3.28467	
1429813429	747860	50	124	-2081	-95	-16	-4	310	-177	529	1002.25	28.42	3.28467	
1429813429	847857	37	40	-2004	-98	-24	6	308	-174	528	1002.19	28.43	3.28467	
1429813429	947845	-137	66	-2218	-114	-19	-8	309	-175	530	1002.3	28.43	3.28467	
1429813430	47876	137	168	-2094	-116	-32	-25	310	-178	529	1002.07	28.42	3.28467	
1429813430	147890	135	59	-2111	-96	-15	-13	310	-175	530	1002.28	28.44	3.2749	
1429813430	247892	-15	88	-1992	-78	-8	-6	308	-175	530	1002.28	28.44	3.2749	
1429813430	347861	74	73	-2009	-110	-16	0	311	-176	528	1002.24	28.44	3.2749	
1429813430	447777	140	81	-2090	-119	-16	-8	309	-176	528	1002.24	28.44	3.2749	
1429813430	547791	43	91	-2064	-112	-18	-4	310	-177	529	1002.25	28.42	3.2749	
1429813430	647849	99	170	-2152	-96	-32	-7	308	-177	529	1002.2	28.43	3.2749	
1429813430	747871	116	108	-2023	-97	-24	-18	308	-174	530	1002.2	28.43	3.2749	
1429813430	847835	149	171	-2092	-77	-25	-2	310	-177	529	1002.28	28.44	3.2749	
1429813430	947837	60	177	-2029	-119	-31	3	310	-177	530	1002.27	28.43	3.2749	
1429813431	47865	170	204	-2161	-107	-34	-19	312	-176	529	1002.33	28.44	3.2749	
1429813431	147855	78	102	-2065	-98	-27	1	310	-175	529	1002.17	28.44	3.26865	
1429813431	247865	29	123	-2015	-118	-27	-3	310	-175	530	1002.32	28.44	3.26865	
1429813431	347831	73	78	-2026	-103	-23	-22	311	-177	529	1002.29	28.44	3.26865	
1429813431	447825	149	96	-2136	-99	-34	-22	310	-175	528	1002.15	28.44	3.26865	
1429813431	547815	164	234	-2234	-37	-9	3	310	-176	529	1002.2	28.43	3.26865	
1429813431	647861	0	132	-2006	-134	-34	-6	308	-175	529	1002.27	28.43	3.26865	
1429813431	747856	53	101	-2110	-104	-20	6	310	-176	528	1002.28	28.44	3.26865	
1429813431	847837	60	149	-2179	-95	-26	-1	310	-175	530	1002.28	28.44	3.26865	
1429813431	947876	56	69	-2093	-116	-33	-17	311	-175	528	1002.3	28.43	3.26865	
1429813432	47903	60	143	-2051	-90	-30	-25	311	-175	528	1002.3	28.43	3.26865	
1429813432	147808	35	14	-1970	-90	-15	-1	311	-177	530	1002.26	28.43	3.30606	
1429813432	247829	168	276	-2177	-123	-58	-6	307	-175	528	1002.27	28.43	3.30606	
1429813432	347807	41	-29	-2098	-129	-7	-5	310	-175	530	1002.25	28.42	3.30606	
1429813432	447837	146	160	-2058	-81	-9	-53	310	-175	529	1002.23	28.41	3.30606	
1429813432	547809	46	202	-2084	-86	-45	33	310	-174	528	1002.21	28.42	3.30606	
1429813432	647824	167	237	-1972	-142	-45	-40	310	-174	529	1002.15	28.41	3.30606	
1429813432	747824	110	-73	-2056	-82	-14	-23	309	-175	529	1002.3	28.43	3.30606	
1429813432	847842	0	174	-1989	-67	-4	12	309	-175	529	1002.31	28.41	3.30606	
1429813432	947767	150	119	-2140	-138	-30	-16	310	-176	528	1002.23	28.41	3.30606	
1429813433	47869	134	77	-2154	-91	-16	-10	310	-176	529	1002.31	28.41	3.30606	
1429813433	147808	90	119	-1995	-112	-16	-4	310	-176	528	1002.29	28.41	3.24614	
1429813433	247823	65	202	-2108	-112	-22	2	309	-176	529	1002.23	28.41	3.24614	
1429813433	347822	41	-140	-2000	-30	25	21	311	-175	529	1002.19	28.41	3.24614	
1429813433	447809	34	205	-2031	-124	-5	5	308	-174	529	1002.29	28.39	3.24614	
1429813433	547932	48	-2	-2120	-145	-10	-10	308	-173	530	1002.29	28.41	3.24614	
1429813433	647836	177	303	-1972	-120	-46	-22	309	-174	531	1002.14	28.41	3.24614	
1429813433	747840	127	162	-2027	-121	-75	-18	308	-174	530	1002.35	28.4	3.24614	
1429813433	847857	63	9	-2133	-142	-46	4	309	-175	528	1002.3	28.41	3.24614	
1429813433	947842	-257	28	-2003	-14	4	54	308	-175	529	1002.23	28.39	3.24614	
1429813434	47945	181	179	-1985	-119	-87	-19	311	-173	528	1002.25	28.38	3.24614	
1429813434	147858	40	-65	-2154	-147	-57	-1	311	-175	528	1002.29	28.39	3.27574	
1429813434	247878	119	202	-1984	-86	4	-18	311	-175	531	1002.33	28.39	3.27574	
1429813434	347854	20	208	-2147	-103	-14	15	309	-173	529	1002.24	28.38	3.27574	
1429813434	447851	129	-27	-2111	-135	-39	-31	310	-174	529	1002.25	28.38	3.27574	
1429813434	547881	161	105	-2201	-79	-1	1	307	-172	529	1002.35	28.4	3.27574	
1429813434	647889	28	129	-1987	-100	-18	15	307	-172	527	1002.29	28.39	3.27574	
1429813434	747866	145	129	-2124	-143	-49	-31	307	-173	529	1002.32	28.38	3.27574	
1429813434	847867	29	-65	-2070	-96	-24	23	310	-173	529	1002.22	28.39	3.27574	
1429813434	947849	1	-122	-1993	-86	-7	-15	308	-173	528	1002.33	28.39	3.27574	
1429813435	47886	88	-118	-2164	-56	-10	-71	310	-174	528	1002.24	28.38	3.27574	
1429813435	147888	211	389	-2159	-91	-18	-33	309	-173	531	1002.31	28.4	3.23981	
1429813435	247908	-134	186	-1927	-156	-28	3	308	-174	529	1002.15	28.38	3.23981	
1429813435	347911	46	198	-2017	-109	-23	-2	306	-173	530	1002.24	28.38	3.23981	
1429813435	447844	85	270	-2039	-102	-54	28	307	-174	532	1002.28	28.38	3.23981	
1429813435	547822	-54	168	-2037	-107	-11	-32	306	-174	531	1001.99	28.38	3.23981	
1429813435	647814	144	188	-2149	-171	5	58	307	-173	529	1002.13	28.38	3.23981	
1429813435	747825	-63	-404	-2339	-290	-66	0	307	-176	533	1002.23	28.38	3.23981	
1429813435	847849	-49	-389	-2769	-217	-68	35	308	-175	530	1002.24	28.38	3.23981	
1429813435	947845	473	-284	-2761	-282	32	17	306	-178	533	1002.21	28.38	3.23981	
1429813436	47880	98	73	-1936	-234	-50	-60	304	-178	532	1002.22	28.39	3.23981	
1429813436	147861	-422	-177	-1434	-177	-80	-147	305	-176	534	1002.2	28.38	3.23752	
1429813436	247977	-295	87	-2604	25	165	205	308	-176	534	1002.35	28.38	3.23752	
1429813436	347859	18	1307	-1781	233	-59	-89	307	-172	534	1002.25	28.38	3.23752	
1429813436	447848	-238	325	-2617	-203	6	159	304	-180	538	1002.24	28.38	3.23752	
1429813436	547832	554	870	-1878	77	-94	-50	305	-179	537	1002.27	28.38	3.23752	
1429813436	647866	-114	1764	-1574	108	-204	-24	299	-181	540	1002.18	28.37	3.23752	
1429813436	747869	-773	-959	-1830	-615	-207	18	301	-169	528	1002.22	28.37	3.23752	
