time_s	time_us	ch_0	ch_1	ch_2	ch_3	ped_us	col_us	lon_us	lat_us	err_count
1429809783	759617	0	0	0	0	0	0	0	0	0
1429809783	859614	0	0	0	0	0	0	0	0	0
1429809783	959614	0	0	0	0	0	0	0	0	0
1429809784	59612	0	0	0	0	0	0	0	0	0
1429809784	159624	0	0	0	0	0	0	0	0	0
1429809784	259635	0	0	0	0	0	0	0	0	0
1429809784	359584	0	0	0	0	0	0	0	0	0
1429809784	459564	0	0	0	0	0	0	0	0	0
1429809784	559650	0	0	0	0	0	0	0	0	0
1429809784	659573	0	0	0	0	0	0	0	0	0
1429809784	759570	0	0	0	0	0	0	0	0	0
1429809784	859603	0	0	0	0	0	0	0	0	0
1429809784	959574	0	0	0	0	0	0	0	0	0
1429809785	59579	0	0	0	0	0	0	0	0	0
1429809785	159566	0	0	0	0	0	0	0	0	0
1429809785	259571	0	0	0	0	0	0	0	0	0
1429809785	359568	0	0	0	0	0	0	0	0	0
1429809785	459580	0	0	0	0	0	0	0	0	0
1429809785	559597	0	0	0	0	0	0	0	0	0
1429809785	659601	0	0	0	0	0	0	0	0	0
1429809785	759599	0	0	0	0	0	0	0	0	0
1429809785	859584	0	0	0	0	0	0	0	0	0
1429809785	959597	0	0	0	0	0	0	0	0	0
1429809786	59577	0	0	0	0	0	0	0	0	0
1429809786	159586	0	0	0	0	0	0	0	0	0
1429809786	259593	0	0	0	0	0	0	0	0	0
1429809786	359565	0	0	0	0	0	0	0	0	0
1429809786	459584	0	0	0	0	0	0	0	0	0
1429809786	559586	0	0	0	0	0	0	0	0	0
1429809786	659574	0	0	0	0	0	0	0	0	0
1429809786	759577	0	0	0	0	0	0	0	0	0
1429809786	859577	0	0	0	0	0	0	0	0	0
1429809786	959560	0	0	0	0	0	0	0	0	0
1429809787	59568	0	0	0	0	0	0	0	0	0
1429809787	159583	0	0	0	0	0	0	0	0	0
1429809787	259585	0	0	0	0	0	0	0	0	0
1429809787	359581	0	0	0	0	0	0	0	0	0
1429809787	459588	0	0	0	0	0	0	0	0	0
1429809787	559582	0	0	0	0	0	0	0	0	0
1429809787	659595	0	0	0	0	0	0	0	0	0
1429809787	759566	0	0	0	0	0	0	0	0	0
1429809787	859592	0	0	0	0	0	0	0	0	0
1429809787	959681	0	0	0	0	0	0	0	0	0
1429809788	59601	0	0	0	0	0	0	0	0	0
1429809788	159660	0	0	0	0	0	0	0	0	0
1429809788	259597	0	0	0	0	0	0	0	0	0
1429809788	360330	0	0	0	0	0	0	0	0	0
1429809788	459613	0	0	0	0	0	0	0	0	0
1429809788	559612	0	0	0	0	0	0	0	0	0
1429809788	659633	0	0	0	0	0	0	0	0	0
1429809788	760023	0	0	0	0	0	0	0	0	0
1429809788	859620	0	0	0	0	0	0	0	0	0
1429809788	959620	0	0	0	0	0	0	0	0	0
1429809789	59639	0	0	0	0	0	0	0	0	0
1429809789	160496	0	0	0	0	0	0	0	0	0
1429809789	259634	0	0	0	0	0	0	0	0	0
1429809789	359628	0	0	0	0	0	0	0	0	0
1429809789	459646	0	0	0	0	0	0	0	0	0
1429809789	559572	0	0	0	0	0	0	0	0	0
1429809789	659597	0	0	0	0	0	0	0	0	0
1429809789	759622	0	0	0	0	0	0	0	0	0
1429809789	859621	0	0	0	0	0	0	0	0	0
1429809789	959610	0	0	0	0	0	0	0	0	0
1429809790	59592	0	0	0	0	0	0	0	0	0
1429809790	159612	0	0	0	0	0	0	0	0	0
1429809790	259574	0	0	0	0	0	0	0	0	0
1429809790	359596	0	0	0	0	0	0	0	0	0
1429809790	459582	0	0	0	0	0	0	0	0	0
1429809790	559590	0	0	0	0	0	0	0	0	0
1429809790	659603	0	0	0	0	0	0	0	0	0
1429809790	760443	0	0	0	0	0	0	0	0	0
1429809790	859584	0	0	0	0	0	0	0	0	0
1429809790	959591	0	0	0	0	0	0	0	0	0
1429809791	59580	0	0	0	0	0	0	0	0	0
1429809791	159592	0	0	0	0	0	0	0	0	0
1429809791	259584	0	0	0	0	0	0	0	0	0
1429809791	359583	0	0	0	0	0	0	0	0	0
1429809791	459583	0	0	0	0	0	0	0	0	0
1429809791	559575	0	0	0	0	0	0	0	0	0
1429809791	659575	0	0	0	0	0	0	0	0	0
1429809791	759589	0	0	0	0	0	0	0	0	0
1429809791	859585	0	0	0	0	0	0	0	0	0
1429809791	959587	0	0	0	0	0	0	0	0	0
1429809792	59571	0	0	0	0	0	0	0	0	0
1429809792	160495	0	0	0	0	0	0	0	0	0
1429809792	259580	0	0	0	0	0	0	0	0	0
1429809792	360104	0	0	0	0	0	0	0	0	0
1429809792	459606	0	0	0	0	0	0	0	0	0
1429809792	559585	0	0	0	0	0	0	0	0	0
1429809792	659568	0	0	0	0	0	0	0	0	0
1429809792	759589	0	0	0	0	0	0	0	0	0
1429809792	859581	0	0	0	0	0	0	0	0	0
1429809792	959583	0	0	0	0	0	0	0	0	0
1429809793	59582	0	0	0	0	0	0	0	0	0
1429809793	159663	0	0	0	0	0	0	0	0	0
1429809793	259598	0	0	0	0	0	0	0	0	0
1429809793	359614	0	0	0	0	0	0	0	0	0
1429809793	459611	0	0	0	0	0	0	0	0	0
1429809793	559627	0	0	0	0	0	0	0	0	0
1429809793	659621	0	0	0	0	0	0	0	0	0
1429809793	759619	0	0	0	0	0	0	0	0	0
1429809793	859622	0	0	0	0	0	0	0	0	0
1429809793	959633	0	0	0	0	0	0	0	0	0
1429809794	59636	0	0	0	0	0	0	0	0	0
1429809794	159667	0	0	0	0	0	0	0	0	0
1429809794	259635	0	0	0	0	0	0	0	0	0
1429809794	359627	0	0	0	0	0	0	0	0	0
1429809794	459593	0	0	0	0	0	0	0	0	0
1429809794	559647	0	0	0	0	0	0	0	0	0
1429809794	659584	0	0	0	0	0	0	0	0	0
1429809794	759598	0	0	0	0	0	0	0	0	0
1429809794	859582	0	0	0	0	0	0	0	0	0
1429809794	959609	0	0	0	0	0	0	0	0	0
1429809795	59607	0	0	0	0	0	0	0	0	0
1429809795	159577	0	0	0	0	0	0	0	0	0
1429809795	259570	0	0	0	0	0	0	0	0	0
1429809795	359577	0	0	0	0	0	0	0	0	0
1429809795	459578	0	0	0	0	0	0	0	0	0
1429809795	559584	0	0	0	0	0	0	0	0	0
1429809795	659578	0	0	0	0	0	0	0	0	0
1429809795	759662	0	0	0	0	0	0	0	0	0
1429809795	859571	0	0	0	0	0	0	0	0	0
1429809795	959584	0	0	0	0	0	0	0	0	0
1429809796	59578	0	0	0	0	0	0	0	0	0
1429809796	159609	0	0	0	0	0	0	0	0	0
1429809796	259581	0	0	0	0	0	0	0	0	0
1429809796	359590	0	0	0	0	0	0	0	0	0
1429809796	459604	0	0	0	0	0	0	0	0	0
1429809796	559566	0	0	0	0	0	0	0	0	0
1429809796	659611	0	0	0	0	0	0	0	0	0
1429809796	759586	0	0	0	0	0	0	0	0	0
1429809796	859591	0	0	0	0	0	0	0	0	0
1429809796	959605	0	0	0	0	0	0	0	0	0
1429809797	59601	0	0	0	0	0	0	0	0	0
1429809797	159590	0	0	0	0	0	0	0	0	0
1429809797	259579	0	0	0	0	0	0	0	0	0
1429809797	359601	0	0	0	0	0	0	0	0	0
1429809797	459589	0	0	0	0	0	0	0	0	0
1429809797	559593	0	0	0	0	0	0	0	0	0
1429809797	659571	0	0	0	0	0	0	0	0	0
1429809797	759569	0	0	0	0	0	0	0	0	0
1429809797	859581	0	0	0	0	0	0	0	0	0
1429809797	959611	0	0	0	0	0	0	0	0	0
1429809798	59591	0	0	0	0	0	0	0	0	0
1429809798	159673	0	0	0	0	0	0	0	0	0
1429809798	259591	0	0	0	0	0	0	0	0	0
1429809798	359626	0	0	0	0	0	0	0	0	0
1429809798	459647	0	0	0	0	0	0	0	0	0
1429809798	559615	0	0	0	0	0	0	0	0	0
1429809798	659631	0	0	0	0	0	0	0	0	0
1429809798	759619	0	0	0	0	0	0	0	0	0
1429809798	859623	0	0	0	0	0	0	0	0	0
1429809798	959634	0	0	0	0	0	0	0	0	0
1429809799	59633	0	0	0	0	0	0	0	0	0
1429809799	159637	0	0	0	0	0	0	0	0	0
1429809799	259639	0	0	0	0	0	0	0	0	0
1429809799	359646	0	0	0	0	0	0	0	0	0
1429809799	459639	0	0	0	0	0	0	0	0	0
1429809799	559608	0	0	0	0	0	0	0	0	0
1429809799	659591	0	0	0	0	0	0	0	0	0
1429809799	759582	0	0	0	0	0	0	0	0	0
1429809799	859586	0	0	0	0	0	0	0	0	0
1429809799	959586	0	0	0	0	0	0	0	0	0
1429809800	59583	0	0	0	0	0	0	0	0	0
1429809800	159566	0	0	0	0	0	0	0	0	0
1429809800	259587	0	0	0	0	0	0	0	0	0
1429809800	359572	0	0	0	0	0	0	0	0	0
1429809800	459577	0	0	0	0	0	0	0	0	0
1429809800	559581	0	0	0	0	0	0	0	0	0
1429809800	659580	0	0	0	0	0	0	0	0	0
1429809800	759567	0	0	0	0	0	0	0	0	0
1429809800	859575	0	0	0	0	0	0	0	0	0
1429809800	959606	0	0	0	0	0	0	0	0	0
1429809801	59597	0	0	0	0	0	0	0	0	0
1429809801	159580	0	0	0	0	0	0	0	0	0
1429809801	259585	0	0	0	0	0	0	0	0	0
1429809801	359578	0	0	0	0	0	0	0	0	0
1429809801	459580	0	0	0	0	0	0	0	0	0
1429809801	559583	0	0	0	0	0	0	0	0	0
1429809801	659587	0	0	0	0	0	0	0	0	0
1429809801	759578	0	0	0	0	0	0	0	0	0
1429809801	859578	0	0	0	0	0	0	0	0	0
1429809801	959583	0	0	0	0	0	0	0	0	0
1429809802	59578	0	0	0	0	0	0	0	0	0
1429809802	159571	0	0	0	0	0	0	0	0	0
1429809802	259581	0	0	0	0	0	0	0	0	0
1429809802	359586	0	0	0	0	0	0	0	0	0
1429809802	459584	0	0	0	0	0	0	0	0	0
1429809802	559581	0	0	0	0	0	0	0	0	0
1429809802	659607	0	0	0	0	0	0	0	0	0
1429809802	760412	0	0	0	0	0	0	0	0	0
1429809802	859593	0	0	0	0	0	0	0	0	0
1429809802	959586	0	0	0	0	0	0	0	0	0
1429809803	59584	0	0	0	0	0	0	0	0	0
1429809803	159652	0	0	0	0	0	0	0	0	0
1429809803	259597	0	0	0	0	0	0	0	0	0
1429809803	359618	0	0	0	0	0	0	0	0	0
1429809803	459635	0	0	0	0	0	0	0	0	0
1429809803	559622	0	0	0	0	0	0	0	0	0
1429809803	659638	0	0	0	0	0	0	0	0	0
1429809803	759640	0	0	0	0	0	0	0	0	0
1429809803	859641	0	0	0	0	0	0	0	0	0
1429809803	959631	0	0	0	0	0	0	0	0	0
1429809804	59628	0	0	0	0	0	0	0	0	0
1429809804	159635	0	0	0	0	0	0	0	0	0
1429809804	259627	0	0	0	0	0	0	0	0	0
1429809804	359646	0	0	0	0	0	0	0	0	0
1429809804	459593	0	0	0	0	0	0	0	0	0
1429809804	559571	0	0	0	0	0	0	0	0	0
1429809804	659627	0	0	0	0	0	0	0	0	0
1429809804	759600	0	0	0	0	0	0	0	0	0
1429809804	859584	0	0	0	0	0	0	0	0	0
1429809804	959579	0	0	0	0	0	0	0	0	0
1429809805	59581	0	0	0	0	0	0	0	0	0
1429809805	159586	0	0	0	0	0	0	0	0	0
1429809805	259589	0	0	0	0	0	0	0	0	0
1429809805	359581	0	0	0	0	0	0	0	0	0
1429809805	459597	0	0	0	0	0	0	0	0	0
1429809805	559588	0	0	0	0	0	0	0	0	0
1429809805	659576	0	0	0	0	0	0	0	0	0
1429809805	759585	0	0	0	0	0	0	0	0	0
1429809805	859605	0	0	0	0	0	0	0	0	0
1429809805	959580	0	0	0	0	0	0	0	0	0
1429809806	59590	0	0	0	0	0	0	0	0	0
1429809806	159590	0	0	0	0	0	0	0	0	0
1429809806	259593	0	0	0	0	0	0	0	0	0
1429809806	359582	0	0	0	0	0	0	0	0	0
1429809806	459600	0	0	0	0	0	0	0	0	0
1429809806	559592	0	0	0	0	0	0	0	0	0
1429809806	659581	0	0	0	0	0	0	0	0	0
1429809806	759586	0	0	0	0	0	0	0	0	0
1429809806	859606	0	0	0	0	0	0	0	0	0
1429809806	959587	0	0	0	0	0	0	0	0	0
1429809807	59572	0	0	0	0	0	0	0	0	0
1429809807	159590	0	0	0	0	0	0	0	0	0
1429809807	259602	0	0	0	0	0	0	0	0	0
1429809807	359583	0	0	0	0	0	0	0	0	0
1429809807	459585	0	0	0	0	0	0	0	0	0
1429809807	559588	0	0	0	0	0	0	0	0	0
1429809807	659588	0	0	0	0	0	0	0	0	0
1429809807	759610	0	0	0	0	0	0	0	0	0
1429809807	859592	0	0	0	0	0	0	0	0	0
1429809807	959585	0	0	0	0	0	0	0	0	0
1429809808	59597	0	0	0	0	0	0	0	0	0
1429809808	159662	0	0	0	0	0	0	0	0	0
1429809808	259603	0	0	0	0	0	0	0	0	0
1429809808	359612	0	0	0	0	0	0	0	0	0
1429809808	459604	0	0	0	0	0	0	0	0	0
1429809808	559649	0	0	0	0	0	0	0	0	0
1429809808	659632	0	0	0	0	0	0	0	0	0
1429809808	759645	0	0	0	0	0	0	0	0	0
1429809808	859624	0	0	0	0	0	0	0	0	0
1429809808	959632	0	0	0	0	0	0	0	0	0
1429809809	59638	0	0	0	0	0	0	0	0	0
1429809809	159649	0	0	0	0	0	0	0	0	0
1429809809	259631	0	0	0	0	0	0	0	0	0
1429809809	359650	0	0	0	0	0	0	0	0	0
1429809809	459648	0	0	0	0	0	0	0	0	0
1429809809	559675	0	0	0	0	0	0	0	0	0
1429809809	659574	0	0	0	0	0	0	0	0	0
1429809809	759606	0	0	0	0	0	0	0	0	0
1429809809	859602	0	0	0	0	0	0	0	0	0
1429809809	959602	0	0	0	0	0	0	0	0	0
1429809810	59586	0	0	0	0	0	0	0	0	0
1429809810	159600	0	0	0	0	0	0	0	0	0
1429809810	259614	0	0	0	0	0	0	0	0	0
1429809810	359574	0	0	0	0	0	0	0	0	0
1429809810	459581	0	0	0	0	0	0	0	0	0
1429809810	559591	0	0	0	0	0	0	0	0	0
1429809810	659600	0	0	0	0	0	0	0	0	0
1429809810	759586	0	0	0	0	0	0	0	0	0
1429809810	859576	0	0	0	0	0	0	0	0	0
1429809810	959579	0	0	0	0	0	0	0	0	0
1429809811	59585	0	0	0	0	0	0	0	0	0
1429809811	159596	0	0	0	0	0	0	0	0	0
1429809811	259609	0	0	0	0	0	0	0	0	0
1429809811	359584	0	0	0	0	0	0	0	0	0
1429809811	459600	0	0	0	0	0	0	0	0	0
1429809811	559594	0	0	0	0	0	0	0	0	0
1429809811	659589	0	0	0	0	0	0	0	0	0
1429809811	759584	0	0	0	0	0	0	0	0	0
1429809811	859594	0	0	0	0	0	0	0	0	0
1429809811	959583	0	0	0	0	0	0	0	0	0
1429809812	59568	0	0	0	0	0	0	0	0	0
1429809812	159577	0	0	0	0	0	0	0	0	0
1429809812	259610	0	0	0	0	0	0	0	0	0
1429809812	359592	0	0	0	0	0	0	0	0	0
1429809812	459606	0	0	0	0	0	0	0	0	0
1429809812	559587	0	0	0	0	0	0	0	0	0
1429809812	659591	0	0	0	0	0	0	0	0	0
1429809812	759576	0	0	0	0	0	0	0	0	0
1429809812	859579	0	0	0	0	0	0	0	0	0
1429809812	959583	0	0	0	0	0	0	0	0	0
1429809813	59595	0	0	0	0	0	0	0	0	0
1429809813	159668	0	0	0	0	0	0	0	0	0
1429809813	259597	0	0	0	0	0	0	0	0	0
1429809813	359901	0	0	0	0	0	0	0	0	0
1429809813	459597	0	0	0	0	0	0	0	0	0
1429809813	559618	0	0	0	0	0	0	0	0	0
1429809813	659625	0	0	0	0	0	0	0	0	0
1429809813	759983	0	0	0	0	0	0	0	0	0
1429809813	859638	0	0	0	0	0	0	0	0	0
1429809813	959628	0	0	0	0	0	0	0	0	0
1429809814	59623	0	0	0	0	0	0	0	0	0
1429809814	159630	0	0	0	0	0	0	0	0	0
1429809814	259624	0	0	0	0	0	0	0	0	0
1429809814	359627	0	0	0	0	0	0	0	0	0
1429809814	459642	0	0	0	0	0	0	0	0	0
1429809814	559681	0	0	0	0	0	0	0	0	0
1429809814	659592	0	0	0	0	0	0	0	0	0
1429809814	759595	0	0	0	0	0	0	0	0	0
1429809814	859580	0	0	0	0	0	0	0	0	0
1429809814	959578	0	0	0	0	0	0	0	0	0
1429809815	59583	0	0	0	0	0	0	0	0	0
1429809815	159583	0	0	0	0	0	0	0	0	0
1429809815	259579	0	0	0	0	0	0	0	0	0
1429809815	359588	0	0	0	0	0	0	0	0	0
1429809815	459619	0	0	0	0	0	0	0	0	0
1429809815	559642	0	0	0	0	0	0	0	0	0
1429809815	659588	0	0	0	0	0	0	0	0	0
1429809815	759590	0	0	0	0	0	0	0	0	0
1429809815	859571	0	0	0	0	0	0	0	0	0
1429809815	959573	0	0	0	0	0	0	0	0	0
1429809816	59585	0	0	0	0	0	0	0	0	0
1429809816	159585	0	0	0	0	0	0	0	0	0
1429809816	259586	0	0	0	0	0	0	0	0	0
1429809816	359583	0	0	0	0	0	0	0	0	0
1429809816	459570	0	0	0	0	0	0	0	0	0
1429809816	559577	0	0	0	0	0	0	0	0	0
1429809816	659580	0	0	0	0	0	0	0	0	0
1429809816	759584	0	0	0	0	0	0	0	0	0
1429809816	859602	0	0	0	0	0	0	0	0	0
1429809816	959580	0	0	0	0	0	0	0	0	0
1429809817	59567	0	0	0	0	0	0	0	0	0
1429809817	159570	0	0	0	0	0	0	0	0	0
1429809817	259579	0	0	0	0	0	0	0	0	0
1429809817	359582	0	0	0	0	0	0	0	0	0
1429809817	459581	0	0	0	0	0	0	0	0	0
1429809817	559584	0	0	0	0	0	0	0	0	0
1429809817	659589	0	0	0	0	0	0	0	0	0
1429809817	759575	0	0	0	0	0	0	0	0	0
1429809817	859594	0	0	0	0	0	0	0	0	0
1429809817	959586	0	0	0	0	0	0	0	0	0
1429809818	79667	0	0	0	0	0	0	0	0	0
1429809818	179624	0	0	0	0	0	0	0	0	0
1429809818	279601	0	0	0	0	0	0	0	0	0
1429809818	379613	0	0	0	0	0	0	0	0	0
1429809818	479599	0	0	0	0	0	0	0	0	0
1429809818	579640	0	0	0	0	0	0	0	0	0
1429809818	679620	0	0	0	0	0	0	0	0	0
1429809818	779638	0	0	0	0	0	0	0	0	0
1429809818	879617	0	0	0	0	0	0	0	0	0
1429809818	979630	0	0	0	0	0	0	0	0	0
1429809819	79632	0	0	0	0	0	0	0	0	0
1429809819	179618	0	0	0	0	0	0	0	0	0
1429809819	279659	0	0	0	0	0	0	0	0	0
1429809819	379642	0	0	0	0	0	0	0	0	0
1429809819	479619	0	0	0	0	0	0	0	0	0
1429809819	579661	0	0	0	0	0	0	0	0	0
1429809819	679584	0	0	0	0	0	0	0	0	0
1429809819	779593	0	0	0	0	0	0	0	0	0
1429809819	879602	0	0	0	0	0	0	0	0	0
1429809819	979581	0	0	0	0	0	0	0	0	0
1429809820	79589	0	0	0	0	0	0	0	0	0
1429809820	179589	0	0	0	0	0	0	0	0	0
1429809820	279582	0	0	0	0	0	0	0	0	0
1429809820	379577	0	0	0	0	0	0	0	0	0
1429809820	479597	0	0	0	0	0	0	0	0	0
1429809820	579592	0	0	0	0	0	0	0	0	0
1429809820	679642	0	0	0	0	0	0	0	0	0
1429809820	779591	0	0	0	0	0	0	0	0	0
1429809820	879822	0	0	0	0	0	0	0	0	0
