time_s	time_us	ch_0	ch_1	ch_2	ch_3	ped_us	col_us	lon_us	lat_us	err_count
1429814524	50354	0	0	0	0	0	0	0	0	0
1429814524	150295	0	0	0	0	0	0	0	0	0
1429814524	250297	0	0	0	0	0	0	0	0	0
1429814524	350296	0	0	0	0	0	0	0	0	0
1429814524	450297	0	0	0	0	0	0	0	0	0
1429814524	550302	0	0	0	0	0	0	0	0	0
1429814524	650300	0	0	0	0	0	0	0	0	0
1429814524	750299	0	0	0	0	0	0	0	0	0
1429814524	850302	0	0	0	0	0	0	0	0	0
1429814524	950308	0	0	0	0	0	0	0	0	0
1429814525	50269	0	0	0	0	0	0	0	0	0
1429814525	150289	0	0	0	0	0	0	0	0	0
1429814525	250249	0	0	0	0	0	0	0	0	0
1429814525	350277	0	0	0	0	0	0	0	0	0
1429814525	450261	0	0	0	0	0	0	0	0	0
1429814525	550263	0	0	0	0	0	0	0	0	0
1429814525	650274	0	0	0	0	0	0	0	0	0
1429814525	750280	0	0	0	0	0	0	0	0	0
1429814525	850245	0	0	0	0	0	0	0	0	0
1429814525	950255	0	0	0	0	0	0	0	0	0
1429814526	50258	0	0	0	0	0	0	0	0	0
1429814526	150257	0	0	0	0	0	0	0	0	0
1429814526	250255	0	0	0	0	0	0	0	0	0
1429814526	350284	0	0	0	0	0	0	0	0	0
1429814526	450257	0	0	0	0	0	0	0	0	0
1429814526	550262	0	0	0	0	0	0	0	0	0
1429814526	650256	0	0	0	0	0	0	0	0	0
1429814526	750276	0	0	0	0	0	0	0	0	0
1429814526	850262	0	0	0	0	0	0	0	0	0
1429814526	950235	0	0	0	0	0	0	0	0	0
1429814527	50253	0	0	0	0	0	0	0	0	0
1429814527	150261	0	0	0	0	0	0	0	0	0
1429814527	250253	0	0	0	0	0	0	0	0	0
1429814527	350258	0	0	0	0	0	0	0	0	0
1429814527	450264	0	0	0	0	0	0	0	0	0
1429814527	550255	0	0	0	0	0	0	0	0	0
1429814527	650282	0	0	0	0	0	0	0	0	0
1429814527	750261	0	0	0	0	0	0	0	0	0
1429814527	850254	0	0	0	0	0	0	0	0	0
1429814527	950256	0	0	0	0	0	0	0	0	0
1429814528	50265	0	0	0	0	0	0	0	0	0
1429814528	150254	0	0	0	0	0	0	0	0	0
1429814528	250332	0	0	0	0	0	0	0	0	0
1429814528	350262	0	0	0	0	0	0	0	0	0
1429814528	450255	0	0	0	0	0	0	0	0	0
1429814528	550257	0	0	0	0	0	0	0	0	0
1429814528	650256	0	0	0	0	0	0	0	0	0
1429814528	750256	0	0	0	0	0	0	0	0	0
1429814528	850268	0	0	0	0	0	0	0	0	0
1429814528	950284	0	0	0	0	0	0	0	0	0
1429814529	50279	0	0	0	0	0	0	0	0	0
1429814529	150286	0	0	0	0	0	0	0	0	0
1429814529	250295	0	0	0	0	0	0	0	0	0
1429814529	350288	0	0	0	0	0	0	0	0	0
1429814529	450296	0	0	0	0	0	0	0	0	0
1429814529	550306	0	0	0	0	0	0	0	0	0
1429814529	650298	0	0	0	0	0	0	0	0	0
1429814529	750296	0	0	0	0	0	0	0	0	0
1429814529	850305	0	0	0	0	0	0	0	0	0
1429814529	950317	0	0	0	0	0	0	0	0	0
1429814530	50331	0	0	0	0	0	0	0	0	0
1429814530	150242	0	0	0	0	0	0	0	0	0
1429814530	250257	0	0	0	0	0	0	0	0	0
1429814530	350270	0	0	0	0	0	0	0	0	0
1429814530	450268	0	0	0	0	0	0	0	0	0
1429814530	550266	0	0	0	0	0	0	0	0	0
1429814530	650267	0	0	0	0	0	0	0	0	0
1429814530	750242	0	0	0	0	0	0	0	0	0
1429814530	850249	0	0	0	0	0	0	0	0	0
1429814530	950250	0	0	0	0	0	0	0	0	0
1429814531	50252	0	0	0	0	0	0	0	0	0
1429814531	150255	0	0	0	0	0	0	0	0	0
1429814531	250254	0	0	0	0	0	0	0	0	0
1429814531	350261	0	0	0	0	0	0	0	0	0
1429814531	450252	0	0	0	0	0	0	0	0	0
1429814531	550255	0	0	0	0	0	0	0	0	0
1429814531	650267	0	0	0	0	0	0	0	0	0
1429814531	750254	0	0	0	0	0	0	0	0	0
1429814531	850281	0	0	0	0	0	0	0	0	0
1429814531	950257	0	0	0	0	0	0	0	0	0
1429814532	50272	0	0	0	0	0	0	0	0	0
1429814532	150249	0	0	0	0	0	0	0	0	0
1429814532	250261	0	0	0	0	0	0	0	0	0
1429814532	350254	0	0	0	0	0	0	0	0	0
1429814532	450260	0	0	0	0	0	0	0	0	0
1429814532	550255	0	0	0	0	0	0	0	0	0
1429814532	650240	0	0	0	0	0	0	0	0	0
1429814532	750292	0	0	0	0	0	0	0	0	0
1429814532	850253	0	0	0	0	0	0	0	0	0
1429814532	950258	0	0	0	0	0	0	0	0	0
1429814533	50262	0	0	0	0	0	0	0	0	0
1429814533	150257	0	0	0	0	0	0	0	0	0
1429814533	250301	0	0	0	0	0	0	0	0	0
1429814533	350256	0	0	0	0	0	0	0	0	0
1429814533	450270	0	0	0	0	0	0	0	0	0
1429814533	550253	0	0	0	0	0	0	0	0	0
1429814533	650275	0	0	0	0	0	0	0	0	0
1429814533	750264	0	0	0	0	0	0	0	0	0
1429814533	850274	0	0	0	0	0	0	0	0	0
1429814533	950288	0	0	0	0	0	0	0	0	0
1429814534	50295	0	0	0	0	0	0	0	0	0
1429814534	150323	0	0	0	0	0	0	0	0	0
1429814534	250306	0	0	0	0	0	0	0	0	0
1429814534	350338	0	0	0	0	0	0	0	0	0
1429814534	450295	0	0	0	0	0	0	0	0	0
1429814534	550307	0	0	0	0	0	0	0	0	0
1429814534	650298	0	0	0	0	0	0	0	0	0
1429814534	750326	0	0	0	0	0	0	0	0	0
1429814534	850305	0	0	0	0	0	0	0	0	0
1429814534	950320	0	0	0	0	0	0	0	0	0
1429814535	50316	0	0	0	0	0	0	0	0	0
1429814535	150353	0	0	0	0	0	0	0	0	0
1429814535	250260	0	0	0	0	0	0	0	0	0
1429814535	350278	0	0	0	0	0	0	0	0	0
1429814535	450277	0	0	0	0	0	0	0	0	0
1429814535	550266	0	0	0	0	0	0	0	0	0
1429814535	650251	0	0	0	0	0	0	0	0	0
1429814535	750239	0	0	0	0	0	0	0	0	0
1429814535	850280	0	0	0	0	0	0	0	0	0
1429814535	950262	0	0	0	0	0	0	0	0	0
1429814536	50268	0	0	0	0	0	0	0	0	0
1429814536	150258	0	0	0	0	0	0	0	0	0
1429814536	250266	0	0	0	0	0	0	0	0	0
1429814536	350257	0	0	0	0	0	0	0	0	0
1429814536	450245	0	0	0	0	0	0	0	0	0
1429814536	550242	0	0	0	0	0	0	0	0	0
1429814536	650275	0	0	0	0	0	0	0	0	0
1429814536	750256	0	0	0	0	0	0	0	0	0
1429814536	850258	0	0	0	0	0	0	0	0	0
1429814536	950260	0	0	0	0	0	0	0	0	0
1429814537	50279	0	0	0	0	0	0	0	0	0
1429814537	150298	0	0	0	0	0	0	0	0	0
1429814537	250264	0	0	0	0	0	0	0	0	0
1429814537	350253	0	0	0	0	0	0	0	0	0
1429814537	450265	0	0	0	0	0	0	0	0	0
1429814537	550261	0	0	0	0	0	0	0	0	0
1429814537	650266	0	0	0	0	0	0	0	0	0
1429814537	750248	0	0	0	0	0	0	0	0	0
1429814537	850257	0	0	0	0	0	0	0	0	0
1429814537	950280	0	0	0	0	0	0	0	0	0
1429814538	50256	0	0	0	0	0	0	0	0	0
1429814538	150257	0	0	0	0	0	0	0	0	0
1429814538	250315	0	0	0	0	0	0	0	0	0
1429814538	350259	0	0	0	0	0	0	0	0	0
1429814538	450278	0	0	0	0	0	0	0	0	0
1429814538	550278	0	0	0	0	0	0	0	0	0
1429814538	650255	0	0	0	0	0	0	0	0	0
1429814538	750258	0	0	0	0	0	0	0	0	0
1429814538	850270	0	0	0	0	0	0	0	0	0
1429814538	950286	0	0	0	0	0	0	0	0	0
1429814539	50320	0	0	0	0	0	0	0	0	0
1429814539	150286	0	0	0	0	0	0	0	0	0
1429814539	250287	0	0	0	0	0	0	0	0	0
1429814539	350294	0	0	0	0	0	0	0	0	0
1429814539	450292	0	0	0	0	0	0	0	0	0
1429814539	550297	0	0	0	0	0	0	0	0	0
1429814539	650299	0	0	0	0	0	0	0	0	0
1429814539	750306	0	0	0	0	0	0	0	0	0
1429814539	850306	0	0	0	0	0	0	0	0	0
1429814539	950326	0	0	0	0	0	0	0	0	0
1429814540	50326	0	0	0	0	0	0	0	0	0
1429814540	150241	0	0	0	0	0	0	0	0	0
1429814540	250292	0	0	0	0	0	0	0	0	0
1429814540	350269	0	0	0	0	0	0	0	0	0
1429814540	450274	0	0	0	0	0	0	0	0	0
1429814540	550257	0	0	0	0	0	0	0	0	0
1429814540	650282	0	0	0	0	0	0	0	0	0
1429814540	750240	0	0	0	0	0	0	0	0	0
1429814540	850244	0	0	0	0	0	0	0	0	0
1429814540	950249	0	0	0	0	0	0	0	0	0
