time_s	time_us	ch_0	ch_1	ch_2	ch_3	ped_us	col_us	lon_us	lat_us	err_count
1429812268	874136	1408	1492	1508	1508	0	0	0	0	0
1429812268	974137	1404	1504	1508	1508	0	0	0	0	0
1429812269	74141	1408	1500	1508	1508	0	0	0	0	0
1429812269	174142	1408	1500	1508	1508	0	0	0	0	0
1429812269	274143	1404	1504	1504	1512	0	0	0	0	0
1429812269	374157	1408	1500	1504	1512	0	0	0	0	0
1429812269	474147	1408	1504	1504	1512	0	0	0	0	0
1429812269	574140	1404	1504	1504	1512	0	0	0	0	0
1429812269	674157	1404	1504	1508	1508	0	0	0	0	0
1429812269	774138	1408	1500	1508	1508	0	0	0	0	0
1429812269	874142	1408	1500	1508	1508	0	0	0	0	0
1429812269	974128	1408	1500	1508	1508	0	0	0	0	0
1429812270	74168	1408	1500	1508	1508	0	0	0	0	0
1429812270	174130	1408	1504	1504	1512	0	0	0	0	0
1429812270	274144	1408	1504	1504	1512	0	0	0	0	0
1429812270	374141	1408	1504	1504	1512	0	0	0	0	0
1429812270	474139	1408	1504	1504	1508	0	0	0	0	0
1429812270	574143	1408	1504	1504	1512	0	0	0	0	0
1429812270	674132	1408	1500	1508	1508	0	0	0	0	0
1429812270	774147	1404	1504	1504	1512	0	0	0	0	0
1429812270	874156	1408	1500	1508	1508	0	0	0	0	0
1429812270	974143	1408	1500	1508	1508	0	0	0	0	0
1429812271	74149	1408	1500	1508	1508	0	0	0	0	0
1429812271	174145	1408	1504	1504	1512	0	0	0	0	0
1429812271	274140	1408	1500	1508	1508	0	0	0	0	0
1429812271	374152	1408	1500	1508	1512	0	0	0	0	0
1429812271	474142	1408	1504	1504	1512	0	0	0	0	0
1429812271	574144	1408	1528	1508	1508	0	0	0	0	0
1429812271	674145	1404	1544	1504	1512	0	0	0	0	0
1429812271	774154	1404	1560	1504	1512	0	0	0	0	0
1429812271	874175	1404	1572	1504	1512	0	0	0	0	0
1429812271	974177	1404	1588	1504	1512	0	0	0	0	0
1429812272	74192	1408	1604	1504	1512	0	0	0	0	0
1429812272	174177	1408	1616	1504	1508	0	0	0	0	0
1429812272	274181	1408	1636	1508	1508	0	0	0	0	0
1429812272	374194	1408	1652	1504	1508	0	0	0	0	0
1429812272	474196	1404	1672	1508	1508	0	0	0	0	0
1429812272	574180	1404	1680	1508	1508	0	0	0	0	0
1429812272	674208	1404	1684	1508	1508	0	0	0	0	0
1429812272	774190	1408	1688	1508	1508	0	0	0	0	0
1429812272	874233	1408	1704	1508	1508	0	0	0	0	0
1429812272	974220	1408	1724	1508	1508	0	0	0	0	0
1429812273	74274	1408	1732	1504	1512	0	0	0	0	0
1429812273	174248	1408	1732	1504	1508	0	0	0	0	0
1429812273	274142	1408	1732	1508	1508	0	0	0	0	0
1429812273	374142	1408	1736	1504	1512	0	0	0	0	0
1429812273	474145	1408	1732	1508	1508	0	0	0	0	0
1429812273	574137	1408	1732	1508	1508	0	0	0	0	0
1429812273	674146	1408	1732	1508	1508	0	0	0	0	0
1429812273	774132	1408	1732	1504	1512	0	0	0	0	0
1429812273	874149	1408	1736	1504	1508	0	0	0	0	0
1429812273	974162	1408	1732	1504	1512	0	0	0	0	0
1429812274	74144	1408	1732	1504	1512	0	0	0	0	0
1429812274	174150	1408	1732	1508	1508	0	0	0	0	0
1429812274	274148	1408	1732	1508	1508	0	0	0	0	0
1429812274	374130	1408	1732	1508	1508	0	0	0	0	0
1429812274	474611	1404	1716	1508	1508	0	0	0	0	0
1429812274	574147	1412	1692	1504	1512	0	0	0	0	0
1429812274	674143	1404	1688	1504	1512	0	0	0	0	0
1429812274	774150	1404	1680	1504	1512	0	0	0	0	0
1429812274	874144	1404	1668	1504	1512	0	0	0	0	0
1429812274	974145	1404	1652	1504	1512	0	0	0	0	0
1429812275	74133	1404	1648	1504	1512	0	0	0	0	0
1429812275	174165	1404	1648	1508	1508	0	0	0	0	0
1429812275	274143	1404	1648	1504	1512	0	0	0	0	0
1429812275	374147	1404	1648	1508	1508	0	0	0	0	0
1429812275	474151	1404	1648	1508	1508	0	0	0	0	0
1429812275	574145	1404	1648	1508	1508	0	0	0	0	0
1429812275	674163	1404	1648	1504	1512	0	0	0	0	0
1429812275	774148	1404	1644	1508	1508	0	0	0	0	0
1429812275	874162	1404	1636	1508	1508	0	0	0	0	0
1429812275	974159	1404	1624	1508	1508	0	0	0	0	0
1429812276	74157	1404	1620	1504	1512	0	0	0	0	0
1429812276	174143	1404	1608	1508	1508	0	0	0	0	0
1429812276	274158	1404	1600	1508	1508	0	0	0	0	0
1429812276	374151	1404	1600	1504	1512	0	0	0	0	0
1429812276	474176	1404	1592	1508	1508	0	0	0	0	0
1429812276	574155	1404	1592	1504	1512	0	0	0	0	0
1429812276	674175	1404	1588	1508	1508	0	0	0	0	0
1429812276	774181	1404	1592	1504	1508	0	0	0	0	0
1429812276	874194	1404	1588	1508	1508	0	0	0	0	0
1429812276	974223	1404	1592	1508	1508	0	0	0	0	0
1429812277	74227	1404	1592	1508	1508	0	0	0	0	0
1429812277	174213	1404	1592	1504	1508	0	0	0	0	0
1429812277	274231	1404	1592	1504	1512	0	0	0	0	0
1429812277	374203	1404	1592	1504	1512	0	0	0	0	0
1429812277	474217	1404	1592	1504	1512	0	0	0	0	0
1429812277	574204	1408	1592	1504	1512	0	0	0	0	0
1429812277	674220	1408	1592	1504	1512	0	0	0	0	0
1429812277	774219	1404	1592	1508	1508	0	0	0	0	0
1429812277	874227	1404	1592	1504	1508	0	0	0	0	0
1429812277	974212	1408	1592	1504	1512	0	0	0	0	0
1429812278	74285	1404	1592	1508	1508	0	0	0	0	0
1429812278	174300	1408	1592	1504	1512	0	0	0	0	0
1429812278	274149	1404	1592	1504	1512	0	0	0	0	0
1429812278	374138	1404	1592	1508	1508	0	0	0	0	0
1429812278	474142	1408	1588	1508	1508	0	0	0	0	0
1429812278	574144	1404	1592	1504	1512	0	0	0	0	0
1429812278	674135	1408	1592	1504	1512	0	0	0	0	0
1429812278	774125	1404	1592	1508	1508	0	0	0	0	0
1429812278	874143	1404	1592	1508	1508	0	0	0	0	0
1429812278	974147	1404	1592	1508	1508	0	0	0	0	0
1429812279	74139	1404	1592	1508	1508	0	0	0	0	0
1429812279	174142	1404	1592	1504	1512	0	0	0	0	0
1429812279	274138	1404	1592	1504	1512	0	0	0	0	0
1429812279	374167	1404	1592	1508	1508	0	0	0	0	0
1429812279	474124	1404	1592	1508	1508	0	0	0	0	0
1429812279	574146	1408	1592	1504	1508	0	0	0	0	0
1429812279	674136	1404	1592	1508	1508	0	0	0	0	0
1429812279	774143	1408	1592	1504	1508	0	0	0	0	0
1429812279	874137	1404	1592	1508	1508	0	0	0	0	0
1429812279	974160	1408	1592	1504	1508	0	0	0	0	0
1429812280	74147	1404	1592	1508	1508	0	0	0	0	0
1429812280	174141	1404	1592	1508	1508	0	0	0	0	0
1429812280	274240	1404	1592	1508	1508	0	0	0	0	0
1429812280	374107	1404	1592	1508	1508	0	0	0	0	0
1429812280	474138	1404	1592	1508	1508	0	0	0	0	0
1429812280	574141	1404	1592	1504	1508	0	0	0	0	0
1429812280	674126	1404	1592	1504	1512	0	0	0	0	0
1429812280	774136	1404	1592	1508	1508	0	0	0	0	0
1429812280	874131	1392	1592	1508	1508	0	0	0	0	0
1429812280	974186	1408	1592	1504	1508	0	0	0	0	0
1429812281	74154	1404	1592	1508	1508	0	0	0	0	0
1429812281	174117	1404	1592	1504	1512	0	0	0	0	0
1429812281	274121	1408	1592	1504	1512	0	0	0	0	0
1429812281	374127	1404	1592	1508	1508	0	0	0	0	0
1429812281	474148	1404	1592	1504	1508	0	0	0	0	0
1429812281	574135	1408	1592	1504	1508	0	0	0	0	0
1429812281	674133	1404	1592	1504	1512	0	0	0	0	0
1429812281	774150	1404	1596	1504	1508	0	0	0	0	0
1429812281	874167	1404	1592	1504	1512	0	0	0	0	0
1429812281	974168	1404	1592	1504	1512	0	0	0	0	0
1429812282	74166	1404	1592	1508	1508	0	0	0	0	0
1429812282	174191	1408	1592	1508	1508	0	0	0	0	0
1429812282	274191	1408	1592	1504	1508	0	0	0	0	0
1429812282	374172	1404	1592	1504	1508	0	0	0	0	0
1429812282	474183	1404	1592	1508	1508	0	0	0	0	0
1429812282	574184	1404	1592	1508	1508	0	0	0	0	0
1429812282	674183	1404	1592	1508	1508	0	0	0	0	0
1429812282	774186	1404	1592	1508	1508	0	0	0	0	0
1429812282	874173	1404	1592	1504	1512	0	0	0	0	0
1429812282	974199	1404	1592	1508	1508	0	0	0	0	0
1429812283	74242	1404	1592	1508	1508	0	0	0	0	0
1429812283	174282	1404	1592	1504	1512	0	0	0	0	0
1429812283	274148	1404	1592	1508	1508	0	0	0	0	0
1429812283	374130	1404	1592	1508	1508	0	0	0	0	0
1429812283	474136	1404	1592	1508	1508	0	0	0	0	0
1429812283	574128	1404	1592	1508	1508	0	0	0	0	0
1429812283	674133	1404	1592	1508	1508	0	0	0	0	0
1429812283	774134	1404	1592	1504	1508	0	0	0	0	0
1429812283	874207	1404	1592	1504	1512	0	0	0	0	0
1429812283	974143	1404	1588	1508	1508	0	0	0	0	0
1429812284	74133	1408	1592	1504	1512	0	0	0	0	0
1429812284	174138	1408	1588	1504	1512	0	0	0	0	0
1429812284	274136	1404	1592	1504	1512	0	0	0	0	0
1429812284	374119	1404	1592	1508	1508	0	0	0	0	0
1429812284	474136	1404	1592	1508	1508	0	0	0	0	0
1429812284	574134	1404	1592	1508	1508	0	0	0	0	0
1429812284	674129	1408	1592	1504	1508	0	0	0	0	0
1429812284	774139	1404	1596	1504	1508	0	0	0	0	0
1429812284	874138	1404	1592	1504	1512	0	0	0	0	0
1429812284	974122	1408	1588	1508	1508	0	0	0	0	0
1429812285	74136	1404	1592	1504	1512	0	0	0	0	0
1429812285	174137	1408	1592	1504	1508	0	0	0	0	0
1429812285	274147	1408	1592	1504	1508	0	0	0	0	0
1429812285	374135	1404	1592	1508	1508	0	0	0	0	0
1429812285	474134	1404	1592	1504	1512	0	0	0	0	0
1429812285	574145	1404	1592	1504	1512	0	0	0	0	0
1429812285	674136	1404	1592	1508	1508	0	0	0	0	0
1429812285	774138	1408	1592	1504	1512	0	0	0	0	0
1429812285	874131	1404	1592	1508	1508	0	0	0	0	0
1429812285	974135	1408	1588	1508	1508	0	0	0	0	0
1429812286	74136	1404	1592	1508	1508	0	0	0	0	0
1429812286	174135	1404	1592	1504	1512	0	0	0	0	0
1429812286	274176	1404	1592	1504	1512	0	0	0	0	0
1429812286	374137	1404	1592	1508	1508	0	0	0	0	0
1429812286	474150	1400	1592	1508	1508	0	0	0	0	0
1429812286	574152	1404	1592	1504	1512	0	0	0	0	0
1429812286	674135	1408	1592	1504	1512	0	0	0	0	0
1429812286	774154	1408	1592	1504	1512	0	0	0	0	0
1429812286	874156	1404	1592	1504	1508	0	0	0	0	0
1429812286	974167	1404	1592	1508	1508	0	0	0	0	0
1429812287	74165	1408	1600	1512	1512	0	0	0	0	0
1429812287	174185	1404	1592	1508	1508	0	0	0	0	0
1429812287	274169	1404	1592	1508	1508	0	0	0	0	0
1429812287	374178	1404	1592	1508	1508	0	0	0	0	0
1429812287	474175	1404	1592	1512	1508	0	0	0	0	0
1429812287	574190	1408	1592	1528	1512	0	0	0	0	0
1429812287	674181	1404	1592	1540	1512	0	0	0	0	0
1429812287	774208	1404	1592	1548	1512	0	0	0	0	0
1429812287	874220	1408	1592	1572	1512	0	0	0	0	0
1429812287	974196	1408	1592	1588	1512	0	0	0	0	0
1429812288	74257	1408	1592	1604	1508	0	0	0	0	0
1429812288	174289	1408	1592	1632	1512	0	0	0	0	0
1429812288	274153	1404	1592	1648	1512	0	0	0	0	0
1429812288	374162	1404	1592	1672	1508	0	0	0	0	0
1429812288	474136	1404	1596	1696	1508	0	0	0	0	0
1429812288	574145	1404	1592	1736	1508	0	0	0	0	0
1429812288	674164	1404	1592	1768	1504	0	0	0	0	0
1429812288	774181	1404	1592	1792	1512	0	0	0	0	0
1429812288	874121	1404	1592	1812	1508	0	0	0	0	0
1429812288	974135	1408	1592	1812	1508	0	0	0	0	0
1429812289	74139	1408	1592	1812	1508	0	0	0	0	0
1429812289	174136	1408	1592	1812	1508	0	0	0	0	0
1429812289	274140	1404	1592	1812	1508	0	0	0	0	0
1429812289	374118	1404	1592	1812	1508	0	0	0	0	0
1429812289	474126	1408	1588	1816	1508	0	0	0	0	0
1429812289	574141	1408	1592	1812	1508	0	0	0	0	0
1429812289	674130	1404	1592	1812	1512	0	0	0	0	0
1429812289	774138	1412	1584	1816	1508	0	0	0	0	0
1429812289	874132	1404	1592	1812	1512	0	0	0	0	0
1429812289	974119	1404	1592	1812	1508	0	0	0	0	0
1429812290	74129	1408	1588	1748	1508	0	0	0	0	0
1429812290	174128	1408	1592	1692	1508	0	0	0	0	0
1429812290	274134	1404	1592	1636	1508	0	0	0	0	0
1429812290	374137	1404	1592	1600	1508	0	0	0	0	0
1429812290	474134	1408	1588	1564	1508	0	0	0	0	0
1429812290	574136	1404	1592	1528	1508	0	0	0	0	0
1429812290	674155	1404	1592	1504	1512	0	0	0	0	0
1429812290	774143	1404	1592	1504	1512	0	0	0	0	0
1429812290	874146	1404	1592	1508	1508	0	0	0	0	0
1429812290	974135	1408	1592	1504	1508	0	0	0	0	0
1429812291	74143	1408	1588	1508	1508	0	0	0	0	0
1429812291	174141	1408	1592	1504	1508	0	0	0	0	0
1429812291	274130	1404	1592	1508	1508	0	0	0	0	0
1429812291	374132	1408	1604	1508	1508	0	0	0	0	0
1429812291	474277	1404	1592	1508	1508	0	0	0	0	0
1429812291	574137	1408	1588	1508	1508	0	0	0	0	0
1429812291	674143	1404	1592	1508	1508	0	0	0	0	0
1429812291	774146	1404	1592	1508	1508	0	0	0	0	0
1429812291	874159	1408	1592	1504	1508	0	0	0	0	0
1429812291	974166	1408	1588	1508	1508	0	0	0	0	0
1429812292	74185	1404	1592	1508	1508	0	0	0	0	0
1429812292	174178	1404	1592	1508	1516	0	0	0	0	0
1429812292	274176	1408	1592	1508	1508	0	0	0	0	0
1429812292	374181	1404	1592	1508	1508	0	0	0	0	0
1429812292	474179	1404	1592	1508	1508	0	0	0	0	0
1429812292	574179	1404	1596	1504	1508	0	0	0	0	0
1429812292	674194	1404	1592	1508	1508	0	0	0	0	0
1429812292	774179	1404	1592	1504	1508	0	0	0	0	0
1429812292	874192	1404	1592	1508	1508	0	0	0	0	0
1429812292	974549	1404	1588	1508	1508	0	0	0	0	0
1429812293	74240	1404	1592	1508	1508	0	0	0	0	0
1429812293	174282	1408	1588	1504	1508	0	0	0	0	0
1429812293	274146	1408	1588	1508	1508	0	0	0	0	0
1429812293	374152	1404	1592	1504	1508	0	0	0	0	0
1429812293	474133	1404	1592	1504	1508	0	0	0	0	0
1429812293	574137	1404	1592	1504	1512	0	0	0	0	0
1429812293	674146	1404	1592	1504	1512	0	0	0	0	0
1429812293	774182	1404	1596	1500	1508	0	0	0	0	0
1429812293	874169	1408	1592	1504	1508	0	0	0	0	0
1429812293	974141	1408	1592	1488	1508	0	0	0	0	0
1429812294	74139	1404	1592	1468	1504	0	0	0	0	0
1429812294	174134	1408	1592	1440	1508	0	0	0	0	0
1429812294	274146	1404	1592	1416	1508	0	0	0	0	0
1429812294	374121	1404	1592	1396	1508	0	0	0	0	0
1429812294	474135	1404	1592	1360	1508	0	0	0	0	0
1429812294	574132	1408	1588	1332	1508	0	0	0	0	0
1429812294	674136	1404	1592	1292	1512	0	0	0	0	0
1429812294	774132	1404	1596	1244	1512	0	0	0	0	0
1429812294	874150	1404	1592	1212	1508	0	0	0	0	0
1429812294	974226	1408	1588	1204	1512	0	0	0	0	0
1429812295	74114	1408	1588	1204	1512	0	0	0	0	0
1429812295	174128	1404	1592	1200	1512	0	0	0	0	0
1429812295	274131	1404	1592	1200	1516	0	0	0	0	0
1429812295	374133	1408	1592	1200	1512	0	0	0	0	0
1429812295	474138	1404	1592	1200	1516	0	0	0	0	0
1429812295	574139	1404	1592	1200	1516	0	0	0	0	0
1429812295	674152	1408	1592	1200	1512	0	0	0	0	0
1429812295	774127	1404	1592	1200	1512	0	0	0	0	0
1429812295	874129	1408	1592	1204	1512	0	0	0	0	0
1429812295	974141	1404	1592	1200	1512	0	0	0	0	0
1429812296	74140	1408	1588	1200	1516	0	0	0	0	0
1429812296	174159	1404	1592	1200	1512	0	0	0	0	0
1429812296	274124	1404	1592	1200	1512	0	0	0	0	0
1429812296	374137	1404	1592	1200	1512	0	0	0	0	0
1429812296	474141	1404	1592	1200	1508	0	0	0	0	0
1429812296	574134	1404	1592	1200	1508	0	0	0	0	0
1429812296	674138	1408	1592	1200	1508	0	0	0	0	0
1429812296	774144	1408	1592	1200	1512	0	0	0	0	0
1429812296	874155	1404	1592	1200	1512	0	0	0	0	0
1429812296	974174	1408	1592	1200	1512	0	0	0	0	0
1429812297	74184	1404	1592	1200	1512	0	0	0	0	0
1429812297	174178	1404	1592	1196	1516	0	0	0	0	0
1429812297	274173	1404	1592	1200	1512	0	0	0	0	0
1429812297	374142	1404	1592	1200	1516	0	0	0	0	0
1429812297	474179	1404	1592	1200	1512	0	0	0	0	0
1429812297	574185	1404	1596	1196	1516	0	0	0	0	0
1429812297	674183	1404	1592	1200	1516	0	0	0	0	0
1429812297	774176	1408	1588	1256	1508	0	0	0	0	0
1429812297	874183	1404	1592	1340	1508	0	0	0	0	0
1429812297	974176	1408	1588	1428	1508	0	0	0	0	0
1429812298	74260	1404	1592	1468	1496	0	0	0	0	0
1429812298	174279	1408	1592	1488	1512	0	0	0	0	0
1429812298	274142	1404	1592	1508	1508	0	0	0	0	0
1429812298	374148	1404	1592	1508	1508	0	0	0	0	0
1429812298	474136	1404	1592	1508	1508	0	0	0	0	0
1429812298	574162	1404	1592	1508	1508	0	0	0	0	0
1429812298	674140	1404	1592	1508	1508	0	0	0	0	0
1429812298	774122	1408	1592	1504	1512	0	0	0	0	0
1429812298	874135	1404	1592	1508	1508	0	0	0	0	0
1429812298	974139	1404	1592	1508	1508	0	0	0	0	0
1429812299	74134	1404	1592	1508	1508	0	0	0	0	0
1429812299	174130	1404	1592	1504	1508	0	0	0	0	0
1429812299	274155	1408	1592	1504	1508	0	0	0	0	0
1429812299	374118	1408	1592	1504	1508	0	0	0	0	0
1429812299	474134	1404	1592	1504	1512	0	0	0	0	0
1429812299	574140	1404	1592	1508	1508	0	0	0	0	0
1429812299	674132	1408	1592	1504	1508	0	0	0	0	0
1429812299	774131	1408	1592	1504	1512	0	0	0	0	0
1429812299	874136	1408	1592	1504	1508	0	0	0	0	0
1429812299	974169	1408	1588	1508	1508	0	0	0	0	0
1429812300	74120	1404	1592	1504	1508	0	0	0	0	0
