time_s	time_us	phi_deg	theta_deg	psi_deg	p_deg_s	q_deg_s	r_deg_s	ax_ms2	ay_ms2	az_ms2	
1429812305	342414	-2.35791	-0.289935	41.0739	-7.72918	-4.67841	-16.1894	2.68242	-0.713716	-11.5632	
1429812305	392296	-2.40212	0.350714	40.2412	-12.2713	10.9068	-17.5207	-0.929268	-2.51956	-7.2138	
1429812305	442367	-2.20908	0.607489	39.4253	19.8518	6.11835	-14.7967	0.320933	1.46096	-10.1549	
1429812305	492244	-1.8372	0.678306	38.7917	29.0489	0.716667	-8.32665	0	2.79738	-10.4567	
1429812305	542348	-1.78466	1.15241	38.2455	4.13031	14.555	-5.93803	-3.58774	-0.823887	-10.9357	
1429812305	592364	-2.02392	0.875921	37.8622	-25.8309	-5.83211	-8.98409	2.47645	-2.67763	-10.9931	
1429812305	642404	-1.84085	0.729513	37.4989	16.8477	-7.55446	-10.3002	2.59141	-0.838257	-10.0591	
1429812305	692249	-1.86354	0.740148	37.1517	4.87292	0.820057	-4.47275	-2.67284	3.79371	-9.74773	
1429812305	742411	-1.69327	0.728721	36.6641	13.9586	15.4744	-8.99127	-0.934058	-2.213	-11.9128	
1429812305	792252	-2.08984	-0.0420256	36.069	-19.976	-19.5109	-16.0491	3.13748	-2.6441	-12.6313	
1429812305	842428	-2.00589	-0.140797	35.5531	2.33818	-8.24138	-13.6217	-0.613125	0.320933	-7.90356	
1429812305	892251	-2.13995	-0.124074	34.9849	8.62119	10.2379	-7.10653	-2.94108	1.73399	-8.39215	
1429812305	942429	-2.05072	-0.435846	34.4567	8.58116	6.97198	-2.45006	-0.953218	0.373623	-11.1273	
1429812305	992925	-2.32103	-0.771493	34.0845	-20.4467	-12.6976	-8.68438	1.56634	-1.37474	-14.3653	
1429812306	42323	-2.62675	-0.693211	33.8358	-3.51611	2.46868	-9.00941	-3.98052	-1.40827	-7.76465	
1429812306	92285	-2.52474	-0.785119	33.7119	11.8316	18.4173	4.63291	-2.20821	2.98898	-8.99569	
1429812306	142314	-2.2752	-1.01447	33.6705	12.644	14.0467	1.51227	-1.8298	2.84528	-12.0469	
1429812306	192222	-2.28363	-1.01124	33.4249	-1.70564	7.55175	-7.71212	1.346	0.402363	-9.7142	
1429812306	242401	-2.46011	-0.65947	32.996	-12.3345	-17.4506	-11.4614	-0.843047	-2.8836	-10.2028	
1429812306	292294	-2.34921	-0.391225	32.5316	-0.512655	26.2134	-9.42814	0.292192	0.613125	-11.5536	
1429812306	342344	-2.28671	-0.57323	32.1135	13.6016	6.7385	-3.66	1.11608	2.87402	-7.73112	
1429812306	392292	-2.25997	-0.115963	31.8574	9.26939	-16.5502	-1.88051	-0.790356	-0.296982	-13.7809	
1429812306	442431	-2.53508	-0.296235	31.599	-35.724	18.8585	-6.48095	2.38065	-3.38656	-14.4563	
1429812306	492320	-2.57483	-0.473849	31.4048	-0.633628	0.92738	-1.53586	1.01549	-2.25611	-5.39358	
1429812306	542384	-2.6543	-0.282191	31.339	-2.09246	-2.86186	0.109692	-3.95178	1.58071	-7.10842	
1429812306	592304	-2.4701	-0.608534	31.1684	7.61159	-11.8082	-1.7961	-3.08	-1.03465	-15.7928	
1429812306	642469	-2.87397	-0.663574	30.9544	-34.3062	3.70424	-8.02734	3.38656	-3.51589	-14.2552	
1429812306	692302	-2.99398	-1.08732	30.6123	-1.5931	-0.334857	-11.6471	-0.665815	2.37107	-7.73591	
1429812306	742418	-3.17222	-0.825979	30.2585	-0.415175	-1.74591	-4.67263	-2.61536	1.27894	-8.00416	
1429812306	792374	-2.90538	-1.00461	29.9836	5.59436	2.74438	1.70661	-0.464634	0.546064	-13.2924	
1429812306	842397	-2.9881	-1.28886	29.8844	-11.3615	-7.56403	-5.04235	6.28932	-2.28964	-12.9666	
